distribution,n,data_seed,initialization_seed,iteration,objective_before,objective_after_procrustes_fixed_B,objective_after_sign,relative_change,stable_steps,binary_entries_changed,cross_min_singular_value
heterogeneous,1000,5213000,7312006,52,0.3013724475303036,0.30132005002786816,0.30131212188021284,0.00020016975866621268,0,27,16.580692359692865
heterogeneous,1000,5213000,7312006,53,0.30131212188021284,0.30125029279251436,0.30124489029410306,0.00022312937723926286,0,25,16.446092791110225
heterogeneous,1000,5213000,7312006,54,0.30124489029410306,0.30118917143122287,0.3011835631817834,0.00020357892962028434,0,19,16.58011179427197
heterogeneous,1000,5213000,7312006,55,0.3011835631817834,0.30113885375762245,0.301134529308969,0.00016280394685686385,0,18,16.440915862278093
heterogeneous,1000,5213000,7312006,56,0.301134529308969,0.3010925973399984,0.30108963051879983,0.00014909877745404896,0,14,16.313252664076092
heterogeneous,1000,5213000,7312006,57,0.30108963051879983,0.30105677755466925,0.3010555747217403,0.00011310850194616837,0,8,16.3182424971593
heterogeneous,1000,5213000,7312006,58,0.3010555747217403,0.30103898068183255,0.3010378841852151,5.876169721015396e-05,0,9,16.41220744372469
heterogeneous,1000,5213000,7312006,59,0.3010378841852151,0.30101768322345396,0.30101706862294086,6.914598915207514e-05,0,11,16.427656818580772
heterogeneous,1000,5213000,7312006,60,0.30101706862294086,0.3009938985689151,0.3009893534002627,9.207193068793711e-05,0,12,16.462039258614173
heterogeneous,1000,5213000,7312006,61,0.3009893534002627,0.3009635069683915,0.3009617161016247,9.182151569751793e-05,0,12,16.475136597392776
heterogeneous,1000,5213000,7312006,62,0.3009617161016247,0.30093576160866675,0.30093407349973617,9.18475686761416e-05,0,10,16.367116179043926
heterogeneous,1000,5213000,7312006,63,0.30093407349973617,0.3009132235726807,0.30090975141463977,8.082197144889532e-05,0,9,16.368699786483642
heterogeneous,1000,5213000,7312006,64,0.30090975141463977,0.30089234144335714,0.30089088659888,6.269260358315876e-05,0,6,16.295798506206612
heterogeneous,1000,5213000,7312006,65,0.30089088659888,0.30087803066254676,0.30087594016696456,4.967392693215307e-05,0,5,16.29998710041555
heterogeneous,1000,5213000,7312006,66,0.30087594016696456,0.3008650324078427,0.30086314633899314,4.2521937660834334e-05,0,6,16.273491007658585
heterogeneous,1000,5213000,7312006,67,0.30086314633899314,0.3008495825709996,0.30084854674860906,4.852568538796411e-05,0,4,16.24245219434382
heterogeneous,1000,5213000,7312006,68,0.30084854674860906,0.30084100219296533,0.3008406034114137,2.6403109741377496e-05,0,5,16.240135198108103
heterogeneous,1000,5213000,7312006,69,0.3008406034114137,0.3008314590746777,0.30083087915059914,3.2323631532152266e-05,0,6,16.187257289827848
heterogeneous,1000,5213000,7312006,70,0.30083087915059914,0.30081755969258206,0.30081588097866885,4.985582588010648e-05,0,6,16.170823318684793
heterogeneous,1000,5213000,7312006,71,0.30081588097866885,0.30080107489843455,0.30079973369029783,5.367831086072435e-05,0,5,16.149276538776586
heterogeneous,1000,5213000,7312006,72,0.30079973369029783,0.3007907219830129,0.30078948190763327,3.408175445765568e-05,0,3,16.16415381735797
heterogeneous,1000,5213000,7312006,73,0.30078948190763327,0.3007843595906984,0.3007841900786429,1.759313177054419e-05,0,5,16.14768875471
heterogeneous,1000,5213000,7312006,74,0.3007841900786429,0.30077244658745733,0.3007717569274478,4.1335786936938407e-05,0,5,16.15371167644414
heterogeneous,1000,5213000,7312006,75,0.3007717569274478,0.3007588760925138,0.3007582282166016,4.497999075579263e-05,0,5,15.993217375492053
heterogeneous,1000,5213000,7312006,76,0.3007582282166016,0.30074617320406916,0.30074587208231596,4.108327928016192e-05,0,3,16.059210216056623
heterogeneous,1000,5213000,7312006,77,0.30074587208231596,0.30073886381535236,0.3007387271746248,2.3757292632775813e-05,0,3,16.130224884621466
heterogeneous,1000,5213000,7312006,78,0.3007387271746248,0.3007325615819498,0.3007323138134311,2.1325358572793822e-05,0,4,16.11619195117083
heterogeneous,1000,5213000,7312006,79,0.3007323138134311,0.30072266741806614,0.3007214795728574,3.602619364811116e-05,0,5,16.1735359384422
heterogeneous,1000,5213000,7312006,80,0.3007214795728574,0.3007090742223946,0.30070753755431007,4.6361897949965197e-05,0,6,16.20962692893999
heterogeneous,1000,5213000,7312006,81,0.30070753755431007,0.30069235559771673,0.30069053072647245,5.655604104884236e-05,0,7,16.1512203139316
heterogeneous,1000,5213000,7312006,82,0.30069053072647245,0.3006755216281806,0.30067344342550173,5.6826867575232176e-05,0,11,16.156386128181257
heterogeneous,1000,5213000,7312006,83,0.30067344342550173,0.30064827841435265,0.30064495333900326,9.475424957351183e-05,0,12,16.1010792237667
heterogeneous,1000,5213000,7312006,84,0.30064495333900326,0.3006183581075461,0.30061462332249583,0.00010088317189621896,0,11,16.011227506495395
heterogeneous,1000,5213000,7312006,85,0.30061462332249583,0.30059132017583384,0.3005892931191603,8.426138108520004e-05,0,7,16.076139028945967
heterogeneous,1000,5213000,7312006,86,0.3005892931191603,0.30057363691731837,0.3005732377165132,5.341308893771021e-05,0,1,16.035273070913366
heterogeneous,1000,5213000,7312006,87,0.3005732377165132,0.3005708627622422,0.3005708445104363,7.962139593826306e-06,0,1,16.0537295220031
heterogeneous,1000,5213000,7312006,88,0.3005708445104363,0.30056883050926053,0.30056809467247697,9.148718212559913e-06,0,2,16.034593875238468
heterogeneous,1000,5213000,7312006,89,0.30056809467247697,0.3005635350322403,0.3005623261403726,1.9192097253913526e-05,0,4,16.06795029682572
heterogeneous,1000,5213000,7312006,90,0.3005623261403726,0.3005516087318235,0.30055021686439604,4.0288735225258656e-05,0,3,16.031881354144843
heterogeneous,1000,5213000,7312006,91,0.30055021686439604,0.3005430037933531,0.3005409984291311,3.0671863627607875e-05,0,8,16.14201354243223
heterogeneous,1000,5213000,7312006,92,0.3005409984291311,0.30052238067234655,0.300520324425796,6.878929478230003e-05,0,7,16.121347514184244
heterogeneous,1000,5213000,7312006,93,0.300520324425796,0.30050437222858206,0.3005038098198428,5.495337456710784e-05,0,6,16.18950352471104
heterogeneous,1000,5213000,7312006,94,0.3005038098198428,0.3004923143308599,0.3004920731148079,3.9056759519754896e-05,0,1,16.295403454622
heterogeneous,1000,5213000,7312006,95,0.3004920731148079,0.30048984440410836,0.3004898180818438,7.504467391645335e-06,0,1,16.366087270578266
heterogeneous,1000,5213000,7312006,96,0.3004898180818438,0.3004870631455318,0.3004870631455318,9.168151951211036e-06,0,0,16.399309663450826
heterogeneous,1000,5213000,7312006,97,0.3004870631455318,0.3004870631455318,0.3004870631455318,0.0,1,0,16.399309663450826
heterogeneous,1000,5213000,7312006,98,0.3004870631455318,0.3004870631455318,0.3004870631455318,0.0,2,0,16.399309663450826
heterogeneous,1000,5213000,7312006,99,0.3004870631455318,0.3004870631455318,0.3004870631455318,0.0,3,0,16.399309663450826
heterogeneous,1000,5213000,7312006,100,0.3004870631455318,0.3004870631455318,0.3004870631455318,0.0,4,0,16.399309663450826
heterogeneous,1000,5213000,7312006,101,0.3004870631455318,0.3004870631455318,0.3004870631455318,0.0,5,0,16.399309663450826
heterogeneous,1000,5213000,7312007,1,0.4090372214930303,0.3844029340899075,0.3718595351766731,0.09089071693929128,0,3274,6.6519642843365565
heterogeneous,1000,5213000,7312007,2,0.3718595351766731,0.35929779289659913,0.3531100934840919,0.05042076353823548,0,2205,10.304723981006948
heterogeneous,1000,5213000,7312007,3,0.3531100934840919,0.3453719283167981,0.3417478661364433,0.03217757735424367,0,1517,11.861033790925074
heterogeneous,1000,5213000,7312007,4,0.3417478661364433,0.3366839448873048,0.3342372935715272,0.021976940631188904,0,1221,13.137440131961199
heterogeneous,1000,5213000,7312007,5,0.3342372935715272,0.3303794182555964,0.32886142301461907,0.016083993798129807,0,904,12.616260477892723
heterogeneous,1000,5213000,7312007,6,0.32886142301461907,0.32619590945960736,0.3250624239375996,0.011551975425377248,0,770,12.01641274958729
heterogeneous,1000,5213000,7312007,7,0.3250624239375996,0.3228119634400451,0.3219403348383384,0.009604583210332963,0,677,12.409629341203434
heterogeneous,1000,5213000,7312007,8,0.3219403348383384,0.3199699382707851,0.3192091936619889,0.008483376827327086,0,592,12.901185356216967
heterogeneous,1000,5213000,7312007,9,0.3192091936619889,0.31756047036806606,0.31694996147776866,0.007077591213154576,0,511,13.87669827042761
heterogeneous,1000,5213000,7312007,10,0.31694996147776866,0.31550904320506445,0.31498135814344336,0.006211085576873886,0,483,14.121568621889049
heterogeneous,1000,5213000,7312007,11,0.31498135814344336,0.3136609769053113,0.3132082075963038,0.005629382505653111,0,433,14.618339120158213
heterogeneous,1000,5213000,7312007,12,0.3132082075963038,0.3121057045654777,0.311743096253163,0.004677755268243815,0,394,14.882015644478093
heterogeneous,1000,5213000,7312007,13,0.311743096253163,0.31070561251906237,0.3103943986559767,0.004326311034298089,0,321,15.90409046324047
heterogeneous,1000,5213000,7312007,14,0.3103943986559767,0.30954668299052074,0.3093006973210546,0.0035235859269944114,0,276,15.555375652410248
heterogeneous,1000,5213000,7312007,15,0.3093006973210546,0.3085701063434431,0.3083771828305405,0.002985814446953796,0,246,15.508772608582747
heterogeneous,1000,5213000,7312007,16,0.3083771828305405,0.30774507838919674,0.30757936009922243,0.002587165250019438,0,214,15.826918862020436
heterogeneous,1000,5213000,7312007,17,0.30757936009922243,0.3070532361662188,0.3069385834013737,0.0020832890010630874,0,165,15.47927222175794
heterogeneous,1000,5213000,7312007,18,0.3069385834013737,0.30655205474029046,0.3064495533584824,0.0015932504720392684,0,161,15.564177044348831
heterogeneous,1000,5213000,7312007,19,0.3064495533584824,0.30604637805457774,0.3059607721138091,0.00159498109661626,0,146,15.935627402161032
heterogeneous,1000,5213000,7312007,20,0.3059607721138091,0.3056217501428121,0.3055571255081104,0.001319275680048773,0,121,15.873698994029175
heterogeneous,1000,5213000,7312007,21,0.3055571255081104,0.30527828168009885,0.3052126764618893,0.0011272819956278984,0,124,15.904392914991526
heterogeneous,1000,5213000,7312007,22,0.3052126764618893,0.30490841185160866,0.3048518123436104,0.0011823366003736828,0,106,15.88674811786094
heterogeneous,1000,5213000,7312007,23,0.3048518123436104,0.3046105251817626,0.30457452416279135,0.0009095835077618834,0,73,15.169539468999867
heterogeneous,1000,5213000,7312007,24,0.30457452416279135,0.30441132005967914,0.30438608856363913,0.0006186847034241712,0,66,15.224850516408045
heterogeneous,1000,5213000,7312007,25,0.30438608856363913,0.3042330274068989,0.30419649670670323,0.0006228663662999874,0,80,14.904494752593255
heterogeneous,1000,5213000,7312007,26,0.30419649670670323,0.30400175992530826,0.30395678111499386,0.0007880287718780131,0,86,15.61624449508256
heterogeneous,1000,5213000,7312007,27,0.30395678111499386,0.30375133365968165,0.3036990365619409,0.0008479644774084848,0,93,15.14478863888723
heterogeneous,1000,5213000,7312007,28,0.3036990365619409,0.3034832180210666,0.3034368498418272,0.0008633110038207652,0,77,15.45212243600935
heterogeneous,1000,5213000,7312007,29,0.3034368498418272,0.3032582311555367,0.3032171359094764,0.0007240845416940901,0,79,15.854353619351915
heterogeneous,1000,5213000,7312007,30,0.3032171359094764,0.30301320131213494,0.30296727069970997,0.0008240471272080016,0,77,15.95445129192522
heterogeneous,1000,5213000,7312007,31,0.30296727069970997,0.30278246169805484,0.30274525265039576,0.0007328119925345533,0,64,15.316480422678515
heterogeneous,1000,5213000,7312007,32,0.30274525265039576,0.3025870881250196,0.30256495595409766,0.0005955393015074031,0,60,15.114025432123498
heterogeneous,1000,5213000,7312007,33,0.30256495595409766,0.30242628656165643,0.30240656886722417,0.0005234812682587056,0,52,15.150010582929486
heterogeneous,1000,5213000,7312007,34,0.30240656886722417,0.3022872604562029,0.3022722845134491,0.0004440523705488975,0,43,15.208145738778098
heterogeneous,1000,5213000,7312007,35,0.3022722845134491,0.30217614709260854,0.30216502179657045,0.0003548546207315012,0,31,15.143940922479047
heterogeneous,1000,5213000,7312007,36,0.30216502179657045,0.3020908343318516,0.30207864747819185,0.000285851478986711,0,40,15.146531441832252
heterogeneous,1000,5213000,7312007,37,0.30207864747819185,0.3019840296111628,0.301962932645278,0.00038306194059013017,0,45,15.375596872581067
heterogeneous,1000,5213000,7312007,38,0.301962932645278,0.30184817412304826,0.30183135404549627,0.0004357442108178006,0,36,15.070792605564177
heterogeneous,1000,5213000,7312007,39,0.30183135404549627,0.30174613701404635,0.3017307544792815,0.0003332972697051629,0,42,15.056280793759287
heterogeneous,1000,5213000,7312007,40,0.3017307544792815,0.3016346080312049,0.30161992396495135,0.00036731593543193314,0,37,15.216334263900443
heterogeneous,1000,5213000,7312007,41,0.30161992396495135,0.301534286703975,0.3015244291417671,0.00031660648251926785,0,34,15.187384384230569
heterogeneous,1000,5213000,7312007,42,0.3015244291417671,0.30144528332789855,0.3014325140289598,0.0003048347129580203,0,32,14.977725976116194
heterogeneous,1000,5213000,7312007,43,0.3014325140289598,0.3013623000477661,0.30135430050761747,0.0002594727433246884,0,25,14.879972076133837
heterogeneous,1000,5213000,7312007,44,0.30135430050761747,0.30129607589451013,0.3012879380385635,0.00022021410991037558,0,20,14.706491256566952
heterogeneous,1000,5213000,7312007,45,0.3012879380385635,0.30124050832122834,0.30123415016184885,0.00017852648554350043,0,19,14.58386216340021
heterogeneous,1000,5213000,7312007,46,0.30123415016184885,0.30119164452384956,0.3011851894037677,0.00016253388951695643,0,22,14.78474732265712
heterogeneous,1000,5213000,7312007,47,0.3011851894037677,0.30113495165197846,0.3011269153840325,0.00019348235499409247,0,23,14.910313094856068
heterogeneous,1000,5213000,7312007,48,0.3011269153840325,0.3010760439575862,0.30107080701625055,0.00018632797307545457,0,20,15.146136875700442
heterogeneous,1000,5213000,7312007,49,0.30107080701625055,0.30102625461879573,0.301018623102071,0.0001733277121641759,0,26,14.944402359345794
heterogeneous,1000,5213000,7312007,50,0.301018623102071,0.30095879026933553,0.3009537406960262,0.00021554283046068068,0,23,14.704686481771347
heterogeneous,1000,5213000,7312007,51,0.3009537406960262,0.30090311220673344,0.3008984705931687,0.0001836498284742079,0,21,14.79309329925135
heterogeneous,1000,5213000,7312007,52,0.3008984705931687,0.3008527880704211,0.300844258377536,0.00018016780054036806,0,23,14.814606966685465
heterogeneous,1000,5213000,7312007,53,0.300844258377536,0.30079381159389984,0.3007902229705524,0.0001796125585875586,0,11,14.794473870204845
heterogeneous,1000,5213000,7312007,54,0.3007902229705524,0.3007673229105527,0.30076380402466757,8.78317972703168e-05,0,17,14.894140835772365
heterogeneous,1000,5213000,7312007,55,0.30076380402466757,0.30072951297680856,0.3007230453384996,0.0001355172584685174,0,17,14.929905646842082
heterogeneous,1000,5213000,7312007,56,0.3007230453384996,0.30068525353725983,0.30068129316341347,0.00013883929327438555,0,16,15.019119110348335
heterogeneous,1000,5213000,7312007,57,0.30068129316341347,0.3006455708347921,0.30063920266435656,0.00013998376358593853,0,21,15.033589989772842
heterogeneous,1000,5213000,7312007,58,0.30063920266435656,0.30058828985528246,0.30058161172680226,0.00019156163615363439,0,19,14.973589652298172
heterogeneous,1000,5213000,7312007,59,0.30058161172680226,0.3005357110525439,0.30052729935814965,0.0001806909223108884,0,26,15.058861232131568
heterogeneous,1000,5213000,7312007,60,0.30052729935814965,0.3004692888243488,0.30046414197893423,0.00021015521501808787,0,20,14.959618888397815
heterogeneous,1000,5213000,7312007,61,0.30046414197893423,0.3004178137435558,0.30041171478704465,0.0001744873499522517,0,19,15.28891303348179
heterogeneous,1000,5213000,7312007,62,0.30041171478704465,0.30037083605136616,0.30036311713097796,0.000161770176309983,0,22,15.232911605701638
heterogeneous,1000,5213000,7312007,63,0.30036311713097796,0.3003131373576245,0.30030316536095414,0.00019959764233530084,0,17,15.545169483084592
heterogeneous,1000,5213000,7312007,64,0.30030316536095414,0.3002640898074466,0.3002623029461241,0.00013607054318231655,0,7,15.26938782931723
heterogeneous,1000,5213000,7312007,65,0.3002623029461241,0.3002442226847012,0.3002420806727334,6.734869210119132e-05,0,8,15.408974953363836
heterogeneous,1000,5213000,7312007,66,0.3002420806727334,0.30022445977577106,0.3002228790825518,6.395369409434788e-05,0,7,15.234579354675708
heterogeneous,1000,5213000,7312007,67,0.3002228790825518,0.3002059029250354,0.3002047848906776,6.02691971028361e-05,0,3,15.11816624919638
heterogeneous,1000,5213000,7312007,68,0.3002047848906776,0.3001976634701167,0.3001972973938957,2.4941297270104316e-05,0,1,15.099890508155744
heterogeneous,1000,5213000,7312007,69,0.3001972973938957,0.30019500152714,0.30019500152714,7.647859509860257e-06,0,0,15.09364645018151
heterogeneous,1000,5213000,7312007,70,0.30019500152714,0.30019500152714,0.30019500152714,0.0,1,0,15.09364645018151
heterogeneous,1000,5213000,7312007,71,0.30019500152714,0.30019500152714,0.30019500152714,0.0,2,0,15.09364645018151
heterogeneous,1000,5213000,7312007,72,0.30019500152714,0.30019500152714,0.30019500152714,0.0,3,0,15.09364645018151
heterogeneous,1000,5213000,7312007,73,0.30019500152714,0.30019500152714,0.30019500152714,0.0,4,0,15.09364645018151
heterogeneous,1000,5213000,7312007,74,0.30019500152714,0.30019500152714,0.30019500152714,0.0,5,0,15.09364645018151
heterogeneous,1000,5213000,7312008,1,0.40493509989078713,0.38119378308312357,0.3689815300659867,0.08878847458394508,0,3214,3.294607026274753
heterogeneous,1000,5213000,7312008,2,0.3689815300659867,0.3563622726402894,0.35031799466538965,0.050581218515895296,0,2071,9.213367534771676
heterogeneous,1000,5213000,7312008,3,0.35031799466538965,0.3429715483928366,0.33932933157417816,0.03136768096000162,0,1560,8.79971843206551
heterogeneous,1000,5213000,7312008,4,0.33932933157417816,0.3342488717462759,0.3319589587041036,0.021720411954612894,0,1170,11.275855566852528
heterogeneous,1000,5213000,7312008,5,0.3319589587041036,0.32829461117099384,0.32676073310184856,0.015659241800696628,0,931,11.889308250123735
heterogeneous,1000,5213000,7312008,6,0.32676073310184856,0.32392079419741654,0.3227535341635206,0.012263404174328836,0,781,11.996867438028387
heterogeneous,1000,5213000,7312008,7,0.3227535341635206,0.32048550741009196,0.31961056162094786,0.00973799574563409,0,658,12.87455161300212
heterogeneous,1000,5213000,7312008,8,0.31961056162094786,0.31771550136598575,0.31705135190086986,0.008007275188587725,0,559,13.001769272742537
heterogeneous,1000,5213000,7312008,9,0.31705135190086986,0.3155373057355627,0.31498954474195756,0.00650307007540201,0,499,14.142299393062899
heterogeneous,1000,5213000,7312008,10,0.31498954474195756,0.313640805075889,0.31315180078142196,0.00583430145924715,0,450,16.025728665064495
heterogeneous,1000,5213000,7312008,11,0.31315180078142196,0.31192790217024013,0.3115455821944822,0.005129201182722554,0,376,15.827818267127926
heterogeneous,1000,5213000,7312008,12,0.3115455821944822,0.3105635542394554,0.3102610426750825,0.004123119032379171,0,327,15.920823522667158
heterogeneous,1000,5213000,7312008,13,0.3102610426750825,0.30942215045434507,0.309180963381367,0.003481195332817062,0,286,16.250672240804942
heterogeneous,1000,5213000,7312008,14,0.309180963381367,0.3084609046827024,0.30825326549273735,0.0030005013196280866,0,263,16.289723701823362
heterogeneous,1000,5213000,7312008,15,0.30825326549273735,0.30758197486702377,0.3074449885034719,0.0026221197948168616,0,204,15.909394818460285
heterogeneous,1000,5213000,7312008,16,0.3074449885034719,0.30696354243863416,0.3068300240578287,0.002000242217759357,0,190,15.858363615515708
heterogeneous,1000,5213000,7312008,17,0.3068300240578287,0.30636097362405423,0.3062374282170264,0.0019313489369953518,0,178,16.462636565831943
heterogeneous,1000,5213000,7312008,18,0.3062374282170264,0.3058060622544735,0.30570933434498065,0.0017244589438997887,0,163,16.895077088228003
heterogeneous,1000,5213000,7312008,19,0.30570933434498065,0.30531806326359084,0.3052136731494604,0.0016213479270505806,0,151,16.268577089646875
heterogeneous,1000,5213000,7312008,20,0.3052136731494604,0.3048273319101866,0.3047613914818824,0.0014818525753153707,0,118,15.959162355572836
heterogeneous,1000,5213000,7312008,21,0.3047613914818824,0.3044799515984812,0.30442661157774215,0.0010984984105513642,0,103,15.606642645739237
heterogeneous,1000,5213000,7312008,22,0.30442661157774215,0.30416777251018223,0.30412361097754703,0.0009953157466253096,0,98,15.906108346281094
heterogeneous,1000,5213000,7312008,23,0.30412361097754703,0.3038937856192853,0.3038467294377139,0.0009104243466764932,0,91,15.378317912780489
heterogeneous,1000,5213000,7312008,24,0.3038467294377139,0.3036286911568169,0.3035828666372458,0.00086840757166081,0,92,15.177399094440974
heterogeneous,1000,5213000,7312008,25,0.3035828666372458,0.30335974272783045,0.3033210845315433,0.0008623085637285059,0,95,15.330668904246759
heterogeneous,1000,5213000,7312008,26,0.3033210845315433,0.3030892718077938,0.3030581463546443,0.0008668641591634625,0,67,15.289664211775698
heterogeneous,1000,5213000,7312008,27,0.3030581463546443,0.3029028975597585,0.30287366952977546,0.0006087175912867581,0,65,15.105933405773445
heterogeneous,1000,5213000,7312008,28,0.30287366952977546,0.3027253255064301,0.3027005044841884,0.0005717401775331315,0,57,15.153032660756526
heterogeneous,1000,5213000,7312008,29,0.3027005044841884,0.30256680662813445,0.3025472825204932,0.0005061833773825754,0,60,15.178455607793273
heterogeneous,1000,5213000,7312008,30,0.3025472825204932,0.3024076087466354,0.30238482672110495,0.0005369600349235464,0,63,15.796545036394344
heterogeneous,1000,5213000,7312008,31,0.30238482672110495,0.30223557575414256,0.30221648360350595,0.0005567181376936855,0,52,15.804500994627883
heterogeneous,1000,5213000,7312008,32,0.30221648360350595,0.30208947333381747,0.30206620930970113,0.000497240560848999,0,51,15.79355625486273
heterogeneous,1000,5213000,7312008,33,0.30206620930970113,0.3019475417431243,0.30193089523434263,0.0004479616428058012,0,49,15.549985426949153
heterogeneous,1000,5213000,7312008,34,0.30193089523434263,0.30182499791840384,0.30181065966180276,0.00039822215757864896,0,37,15.434705409087709
heterogeneous,1000,5213000,7312008,35,0.30181065966180276,0.3017253278801238,0.301710511503394,0.00033182445749588437,0,45,15.37355707482784
heterogeneous,1000,5213000,7312008,36,0.301710511503394,0.30160019955959705,0.3015851191536528,0.00041560484292166213,0,44,15.453052133797128
heterogeneous,1000,5213000,7312008,37,0.3015851191536528,0.3014845331929244,0.3014714631323887,0.00037686216608788704,0,37,15.679127139946615
heterogeneous,1000,5213000,7312008,38,0.3014714631323887,0.3013848329467242,0.30136529035210696,0.0003521818588684087,0,47,15.608524550263574
heterogeneous,1000,5213000,7312008,39,0.30136529035210696,0.3012579596306433,0.30124384306857754,0.0004029902826152382,0,38,15.917408700738674
heterogeneous,1000,5213000,7312008,40,0.30124384306857754,0.3011594696380666,0.30115065187018825,0.00030935469897083566,0,29,16.12264287872402
heterogeneous,1000,5213000,7312008,41,0.30115065187018825,0.30108762866803773,0.3010799923944199,0.0002346316547201101,0,26,15.9846653532563
heterogeneous,1000,5213000,7312008,42,0.3010799923944199,0.30102135651663936,0.30101244223374,0.00022435951370489528,0,32,15.999661334777652
heterogeneous,1000,5213000,7312008,43,0.30101244223374,0.3009391897044973,0.3009330533832065,0.0002637394319796907,0,25,16.210313486166942
heterogeneous,1000,5213000,7312008,44,0.3009330533832065,0.30087732284328017,0.30087347118058877,0.00019799155309746324,0,21,16.386029005123152
heterogeneous,1000,5213000,7312008,45,0.30087347118058877,0.3008278242172126,0.3008180290899199,0.00018427045246405515,0,28,16.637989334294055
heterogeneous,1000,5213000,7312008,46,0.3008180290899199,0.3007542843363833,0.3007463100751683,0.00023841328582794606,0,25,16.79649090520777
heterogeneous,1000,5213000,7312008,47,0.3007463100751683,0.3006908621306972,0.30068581482870743,0.0002011504195869447,0,20,16.857734470946745
heterogeneous,1000,5213000,7312008,48,0.30068581482870743,0.3006432126553612,0.3006363229036988,0.00016459680692563455,0,23,16.75383384039758
heterogeneous,1000,5213000,7312008,49,0.3006363229036988,0.3005868052811774,0.30057923170389617,0.00018990120438945002,0,28,16.458465483666924
heterogeneous,1000,5213000,7312008,50,0.30057923170389617,0.30051289796651487,0.30050145898828184,0.00025874281191501705,0,41,16.152040558122728
heterogeneous,1000,5213000,7312008,51,0.30050145898828184,0.3004070206731595,0.30039814084571215,0.000343819104631123,0,34,15.875843077278004
heterogeneous,1000,5213000,7312008,52,0.30039814084571215,0.30032127273054765,0.3003071502404891,0.0003029000278326794,0,30,15.704451302145992
heterogeneous,1000,5213000,7312008,53,0.3003071502404891,0.3002396090378564,0.30022910062726194,0.00025989928366559786,0,28,15.844452136907249
heterogeneous,1000,5213000,7312008,54,0.30022910062726194,0.3001623911158315,0.30015472821602307,0.0002477188623070878,0,26,15.775251246873019
heterogeneous,1000,5213000,7312008,55,0.30015472821602307,0.3000985903617364,0.3000914890931939,0.00021068841129056085,0,27,15.682103001206853
heterogeneous,1000,5213000,7312008,56,0.3000914890931939,0.3000346602169676,0.3000290560055286,0.0002080468454935209,0,20,15.742630817614693
heterogeneous,1000,5213000,7312008,57,0.3000290560055286,0.29998435158750475,0.29997926053268525,0.000165968834839855,0,19,15.671277581998067
heterogeneous,1000,5213000,7312008,58,0.29997926053268525,0.29993662130417087,0.2999341805417868,0.00015027702521310123,0,13,15.720136010784964
heterogeneous,1000,5213000,7312008,59,0.2999341805417868,0.299904481014926,0.2999010106064737,0.00011059071444670866,0,13,15.814966141213072
heterogeneous,1000,5213000,7312008,60,0.2999010106064737,0.29987306356388677,0.2998717558456093,9.75480569578267e-05,0,7,15.987935911158937
heterogeneous,1000,5213000,7312008,61,0.2998717558456093,0.2998562476400636,0.29985531550636024,5.482456726449466e-05,0,7,15.927038977726122
heterogeneous,1000,5213000,7312008,62,0.29985531550636024,0.2998398608039813,0.299838701521456,5.5406671301498105e-05,0,6,15.883721170118038
heterogeneous,1000,5213000,7312008,63,0.299838701521456,0.29982582192276486,0.2998246767936714,4.6774241328391776e-05,0,4,15.740633650784453
heterogeneous,1000,5213000,7312008,64,0.2998246767936714,0.2998162746930191,0.2998146036209628,3.3596876735921596e-05,0,3,15.676580815762643
heterogeneous,1000,5213000,7312008,65,0.2998146036209628,0.29980839238444634,0.2998082751969379,2.1107791109706244e-05,0,2,15.705961889135812
heterogeneous,1000,5213000,7312008,66,0.2998082751969379,0.29980424261962896,0.29980424261962896,1.3450520357774112e-05,0,0,15.644274744509463
heterogeneous,1000,5213000,7312008,67,0.29980424261962896,0.29980424261962896,0.29980424261962896,0.0,1,0,15.644274744509463
heterogeneous,1000,5213000,7312008,68,0.29980424261962896,0.29980424261962896,0.29980424261962896,0.0,2,0,15.644274744509463
heterogeneous,1000,5213000,7312008,69,0.29980424261962896,0.29980424261962896,0.29980424261962896,0.0,3,0,15.644274744509463
heterogeneous,1000,5213000,7312008,70,0.29980424261962896,0.29980424261962896,0.29980424261962896,0.0,4,0,15.644274744509463
heterogeneous,1000,5213000,7312008,71,0.29980424261962896,0.29980424261962896,0.29980424261962896,0.0,5,0,15.644274744509463
heterogeneous,1000,5213000,7312009,1,0.4089332388910149,0.3847401827122732,0.37273597793734115,0.08851630904799283,0,3275,3.5450254828331227
heterogeneous,1000,5213000,7312009,2,0.37273597793734115,0.36007112195118013,0.35376748058967966,0.05088990188881146,0,2136,10.593222718867406
heterogeneous,1000,5213000,7312009,3,0.35376748058967966,0.3460611404457164,0.34258663231283526,0.031605076470588904,0,1464,10.681463277343829
heterogeneous,1000,5213000,7312009,4,0.34258663231283526,0.33777482098087025,0.33548296702348185,0.020735383752120987,0,1159,11.458498931351919
heterogeneous,1000,5213000,7312009,5,0.33548296702348185,0.3317353421562701,0.3300328840616267,0.016245483370467807,0,968,13.750149719210338
heterogeneous,1000,5213000,7312009,6,0.3300328840616267,0.3271874602892314,0.3259683545703069,0.012315528808216689,0,807,14.510230863354689
heterogeneous,1000,5213000,7312009,7,0.3259683545703069,0.3235711502031872,0.3226063811155101,0.010313803188743718,0,741,15.463241280925946
heterogeneous,1000,5213000,7312009,8,0.3226063811155101,0.32050963829530055,0.31967021142894125,0.009101399905408387,0,635,16.08377743047972
