question_id,method,itq_seed,N_archive,min_hamming_distance,candidates_at_min_distance,top3_boundary_distance,candidates_at_top3_boundary_distance,slots_remaining_at_boundary,top3_boundary_tie,boundary_tie_size_median,boundary_tie_size_p90,boundary_tie_size_max
af8d2e46,ITQ96_CENTERED,404.0,495,6.0,1.0,9.0,1.0,1.0,0.0,,,
af8d2e46,ITQ96_CENTERED,505.0,495,7.0,1.0,10.0,1.0,1.0,0.0,,,
afdc33df,SIGN96_CENTERED,,502,21.0,1.0,24.0,1.0,1.0,0.0,,,
afdc33df,ITQ96_CENTERED,101.0,502,22.0,2.0,23.0,4.0,1.0,1.0,,,
afdc33df,ITQ96_CENTERED,202.0,502,18.0,1.0,20.0,3.0,1.0,1.0,,,
afdc33df,ITQ96_CENTERED,303.0,502,17.0,1.0,19.0,1.0,1.0,0.0,,,
afdc33df,ITQ96_CENTERED,404.0,502,21.0,2.0,22.0,2.0,1.0,1.0,,,
afdc33df,ITQ96_CENTERED,505.0,502,14.0,1.0,20.0,2.0,1.0,1.0,,,
affe2881,SIGN96_CENTERED,,484,22.0,1.0,29.0,1.0,1.0,0.0,,,
affe2881,ITQ96_CENTERED,101.0,484,13.0,1.0,20.0,1.0,1.0,0.0,,,
affe2881,ITQ96_CENTERED,202.0,484,14.0,1.0,17.0,1.0,1.0,0.0,,,
affe2881,ITQ96_CENTERED,303.0,484,14.0,2.0,17.0,1.0,1.0,0.0,,,
affe2881,ITQ96_CENTERED,404.0,484,16.0,1.0,18.0,2.0,2.0,0.0,,,
affe2881,ITQ96_CENTERED,505.0,484,14.0,1.0,16.0,1.0,1.0,0.0,,,
b01defab,SIGN96_CENTERED,,503,14.0,1.0,26.0,2.0,1.0,1.0,,,
b01defab,ITQ96_CENTERED,101.0,503,9.0,1.0,12.0,1.0,1.0,0.0,,,
b01defab,ITQ96_CENTERED,202.0,503,10.0,1.0,16.0,2.0,1.0,1.0,,,
b01defab,ITQ96_CENTERED,303.0,503,12.0,1.0,14.0,2.0,2.0,0.0,,,
b01defab,ITQ96_CENTERED,404.0,503,11.0,1.0,14.0,3.0,2.0,1.0,,,
b01defab,ITQ96_CENTERED,505.0,503,7.0,1.0,10.0,2.0,2.0,0.0,,,
b0479f84,SIGN96_CENTERED,,502,27.0,1.0,35.0,2.0,1.0,1.0,,,
b0479f84,ITQ96_CENTERED,101.0,502,32.0,2.0,33.0,1.0,1.0,0.0,,,
b0479f84,ITQ96_CENTERED,202.0,502,25.0,1.0,32.0,1.0,1.0,0.0,,,
b0479f84,ITQ96_CENTERED,303.0,502,29.0,2.0,30.0,1.0,1.0,0.0,,,
b0479f84,ITQ96_CENTERED,404.0,502,26.0,1.0,29.0,2.0,2.0,0.0,,,
b0479f84,ITQ96_CENTERED,505.0,502,31.0,3.0,31.0,3.0,3.0,0.0,,,
b29f3365,SIGN96_CENTERED,,494,22.0,2.0,23.0,1.0,1.0,0.0,,,
b29f3365,ITQ96_CENTERED,101.0,494,16.0,2.0,17.0,1.0,1.0,0.0,,,
b29f3365,ITQ96_CENTERED,202.0,494,17.0,2.0,19.0,1.0,1.0,0.0,,,
b29f3365,ITQ96_CENTERED,303.0,494,14.0,1.0,16.0,2.0,2.0,0.0,,,
b29f3365,ITQ96_CENTERED,404.0,494,19.0,1.0,20.0,2.0,2.0,0.0,,,
b29f3365,ITQ96_CENTERED,505.0,494,16.0,1.0,17.0,2.0,2.0,0.0,,,
b320f3f8,SIGN96_CENTERED,,463,26.0,1.0,29.0,1.0,1.0,0.0,,,
b320f3f8,ITQ96_CENTERED,101.0,463,11.0,1.0,16.0,2.0,2.0,0.0,,,
b320f3f8,ITQ96_CENTERED,202.0,463,16.0,1.0,17.0,2.0,2.0,0.0,,,
b320f3f8,ITQ96_CENTERED,303.0,463,14.0,1.0,20.0,2.0,1.0,1.0,,,
b320f3f8,ITQ96_CENTERED,404.0,463,11.0,1.0,15.0,1.0,1.0,0.0,,,
b320f3f8,ITQ96_CENTERED,505.0,463,11.0,1.0,16.0,1.0,1.0,0.0,,,
b3c15d39,SIGN96_CENTERED,,502,15.0,1.0,23.0,1.0,1.0,0.0,,,
b3c15d39,ITQ96_CENTERED,101.0,502,7.0,1.0,10.0,1.0,1.0,0.0,,,
b3c15d39,ITQ96_CENTERED,202.0,502,8.0,2.0,10.0,1.0,1.0,0.0,,,
b3c15d39,ITQ96_CENTERED,303.0,502,5.0,1.0,10.0,1.0,1.0,0.0,,,
b3c15d39,ITQ96_CENTERED,404.0,502,6.0,2.0,10.0,1.0,1.0,0.0,,,
b3c15d39,ITQ96_CENTERED,505.0,502,8.0,1.0,12.0,1.0,1.0,0.0,,,
b46e15ed,SIGN96_CENTERED,,478,27.0,1.0,29.0,1.0,1.0,0.0,,,
b46e15ed,ITQ96_CENTERED,101.0,478,19.0,1.0,21.0,2.0,1.0,1.0,,,
b46e15ed,ITQ96_CENTERED,202.0,478,18.0,1.0,20.0,2.0,2.0,0.0,,,
b46e15ed,ITQ96_CENTERED,303.0,478,20.0,1.0,24.0,1.0,1.0,0.0,,,
b46e15ed,ITQ96_CENTERED,404.0,478,22.0,1.0,23.0,4.0,2.0,1.0,,,
b46e15ed,ITQ96_CENTERED,505.0,478,21.0,3.0,21.0,3.0,3.0,0.0,,,
b46e15ee,SIGN96_CENTERED,,457,26.0,1.0,28.0,1.0,1.0,0.0,,,
b46e15ee,ITQ96_CENTERED,101.0,457,16.0,1.0,25.0,1.0,1.0,0.0,,,
b46e15ee,ITQ96_CENTERED,202.0,457,16.0,1.0,23.0,1.0,1.0,0.0,,,
b46e15ee,ITQ96_CENTERED,303.0,457,19.0,1.0,25.0,1.0,1.0,0.0,,,
b46e15ee,ITQ96_CENTERED,404.0,457,18.0,1.0,25.0,1.0,1.0,0.0,,,
b46e15ee,ITQ96_CENTERED,505.0,457,24.0,2.0,25.0,1.0,1.0,0.0,,,
b5ef892d,SIGN96_CENTERED,,516,25.0,1.0,30.0,1.0,1.0,0.0,,,
b5ef892d,ITQ96_CENTERED,101.0,516,25.0,2.0,26.0,1.0,1.0,0.0,,,
b5ef892d,ITQ96_CENTERED,202.0,516,21.0,2.0,23.0,1.0,1.0,0.0,,,
b5ef892d,ITQ96_CENTERED,303.0,516,19.0,2.0,20.0,1.0,1.0,0.0,,,
b5ef892d,ITQ96_CENTERED,404.0,516,23.0,1.0,25.0,2.0,1.0,1.0,,,
b5ef892d,ITQ96_CENTERED,505.0,516,31.0,7.0,31.0,7.0,3.0,1.0,,,
b6019101,SIGN96_CENTERED,,510,21.0,1.0,24.0,1.0,1.0,0.0,,,
b6019101,ITQ96_CENTERED,101.0,510,9.0,1.0,13.0,3.0,1.0,1.0,,,
b6019101,ITQ96_CENTERED,202.0,510,6.0,1.0,9.0,2.0,1.0,1.0,,,
b6019101,ITQ96_CENTERED,303.0,510,5.0,1.0,7.0,2.0,2.0,0.0,,,
b6019101,ITQ96_CENTERED,404.0,510,7.0,1.0,10.0,1.0,1.0,0.0,,,
b6019101,ITQ96_CENTERED,505.0,510,5.0,1.0,10.0,1.0,1.0,0.0,,,
b6025781,SIGN96_CENTERED,,460,19.0,1.0,23.0,1.0,1.0,0.0,,,
b6025781,ITQ96_CENTERED,101.0,460,8.0,1.0,15.0,1.0,1.0,0.0,,,
b6025781,ITQ96_CENTERED,202.0,460,9.0,1.0,15.0,1.0,1.0,0.0,,,
b6025781,ITQ96_CENTERED,303.0,460,5.0,1.0,10.0,1.0,1.0,0.0,,,
b6025781,ITQ96_CENTERED,404.0,460,9.0,2.0,11.0,1.0,1.0,0.0,,,
b6025781,ITQ96_CENTERED,505.0,460,4.0,1.0,7.0,1.0,1.0,0.0,,,
b759caee,SIGN96_CENTERED,,516,15.0,1.0,26.0,1.0,1.0,0.0,,,
b759caee,ITQ96_CENTERED,101.0,516,19.0,1.0,20.0,3.0,2.0,1.0,,,
b759caee,ITQ96_CENTERED,202.0,516,21.0,2.0,22.0,2.0,1.0,1.0,,,
b759caee,ITQ96_CENTERED,303.0,516,21.0,1.0,22.0,3.0,2.0,1.0,,,
b759caee,ITQ96_CENTERED,404.0,516,17.0,1.0,21.0,2.0,2.0,0.0,,,
b759caee,ITQ96_CENTERED,505.0,516,19.0,2.0,22.0,3.0,1.0,1.0,,,
b86304ba,SIGN96_CENTERED,,456,27.0,1.0,31.0,1.0,1.0,0.0,,,
b86304ba,ITQ96_CENTERED,101.0,456,17.0,2.0,19.0,1.0,1.0,0.0,,,
b86304ba,ITQ96_CENTERED,202.0,456,20.0,1.0,21.0,4.0,2.0,1.0,,,
b86304ba,ITQ96_CENTERED,303.0,456,14.0,1.0,17.0,2.0,2.0,0.0,,,
b86304ba,ITQ96_CENTERED,404.0,456,17.0,2.0,18.0,3.0,1.0,1.0,,,
b86304ba,ITQ96_CENTERED,505.0,456,16.0,1.0,18.0,2.0,1.0,1.0,,,
b9cfe692,SIGN96_CENTERED,,492,18.0,1.0,27.0,1.0,1.0,0.0,,,
b9cfe692,ITQ96_CENTERED,101.0,492,10.0,1.0,12.0,2.0,2.0,0.0,,,
b9cfe692,ITQ96_CENTERED,202.0,492,7.0,1.0,14.0,1.0,1.0,0.0,,,
b9cfe692,ITQ96_CENTERED,303.0,492,10.0,1.0,14.0,1.0,1.0,0.0,,,
b9cfe692,ITQ96_CENTERED,404.0,492,10.0,1.0,13.0,1.0,1.0,0.0,,,
b9cfe692,ITQ96_CENTERED,505.0,492,8.0,1.0,12.0,1.0,1.0,0.0,,,
ba358f49,SIGN96_CENTERED,,409,21.0,1.0,36.0,3.0,1.0,1.0,,,
ba358f49,ITQ96_CENTERED,101.0,409,24.0,2.0,25.0,1.0,1.0,0.0,,,
ba358f49,ITQ96_CENTERED,202.0,409,21.0,1.0,24.0,1.0,1.0,0.0,,,
ba358f49,ITQ96_CENTERED,303.0,409,14.0,1.0,25.0,1.0,1.0,0.0,,,
ba358f49,ITQ96_CENTERED,404.0,409,22.0,1.0,28.0,2.0,1.0,1.0,,,
ba358f49,ITQ96_CENTERED,505.0,409,18.0,1.0,24.0,1.0,1.0,0.0,,,
ba61f0b9,SIGN96_CENTERED,,454,16.0,1.0,24.0,1.0,1.0,0.0,,,
ba61f0b9,ITQ96_CENTERED,101.0,454,4.0,1.0,6.0,2.0,2.0,0.0,,,
ba61f0b9,ITQ96_CENTERED,202.0,454,6.0,1.0,9.0,2.0,1.0,1.0,,,
ba61f0b9,ITQ96_CENTERED,303.0,454,6.0,1.0,8.0,1.0,1.0,0.0,,,
ba61f0b9,ITQ96_CENTERED,404.0,454,7.0,3.0,7.0,3.0,3.0,0.0,,,
ba61f0b9,ITQ96_CENTERED,505.0,454,6.0,1.0,8.0,1.0,1.0,0.0,,,
bb7c3b45,SIGN96_CENTERED,,495,24.0,1.0,32.0,1.0,1.0,0.0,,,
bb7c3b45,ITQ96_CENTERED,101.0,495,8.0,2.0,9.0,3.0,1.0,1.0,,,
bb7c3b45,ITQ96_CENTERED,202.0,495,5.0,1.0,7.0,1.0,1.0,0.0,,,
bb7c3b45,ITQ96_CENTERED,303.0,495,5.0,1.0,8.0,1.0,1.0,0.0,,,
bb7c3b45,ITQ96_CENTERED,404.0,495,3.0,1.0,6.0,1.0,1.0,0.0,,,
bb7c3b45,ITQ96_CENTERED,505.0,495,4.0,1.0,7.0,1.0,1.0,0.0,,,
bbf86515,SIGN96_CENTERED,,487,20.0,1.0,24.0,2.0,2.0,0.0,,,
bbf86515,ITQ96_CENTERED,101.0,487,5.0,1.0,8.0,1.0,1.0,0.0,,,
bbf86515,ITQ96_CENTERED,202.0,487,7.0,2.0,9.0,2.0,1.0,1.0,,,
bbf86515,ITQ96_CENTERED,303.0,487,7.0,2.0,8.0,1.0,1.0,0.0,,,
bbf86515,ITQ96_CENTERED,404.0,487,7.0,1.0,10.0,1.0,1.0,0.0,,,
bbf86515,ITQ96_CENTERED,505.0,487,8.0,1.0,10.0,1.0,1.0,0.0,,,
bc149d6b,SIGN96_CENTERED,,467,22.0,1.0,25.0,2.0,2.0,0.0,,,
bc149d6b,ITQ96_CENTERED,101.0,467,10.0,1.0,13.0,2.0,2.0,0.0,,,
bc149d6b,ITQ96_CENTERED,202.0,467,8.0,1.0,10.0,1.0,1.0,0.0,,,
bc149d6b,ITQ96_CENTERED,303.0,467,14.0,3.0,14.0,3.0,3.0,0.0,,,
bc149d6b,ITQ96_CENTERED,404.0,467,9.0,1.0,11.0,2.0,2.0,0.0,,,
bc149d6b,ITQ96_CENTERED,505.0,467,11.0,1.0,12.0,2.0,2.0,0.0,,,
bc8a6e93,SIGN96_CENTERED,,537,18.0,1.0,27.0,1.0,1.0,0.0,,,
bc8a6e93,ITQ96_CENTERED,101.0,537,21.0,2.0,23.0,3.0,1.0,1.0,,,
bc8a6e93,ITQ96_CENTERED,202.0,537,12.0,1.0,17.0,1.0,1.0,0.0,,,
bc8a6e93,ITQ96_CENTERED,303.0,537,16.0,3.0,16.0,3.0,3.0,0.0,,,
bc8a6e93,ITQ96_CENTERED,404.0,537,14.0,1.0,17.0,1.0,1.0,0.0,,,
bc8a6e93,ITQ96_CENTERED,505.0,537,17.0,1.0,19.0,1.0,1.0,0.0,,,
bcbe585f,SIGN96_CENTERED,,453,17.0,1.0,33.0,1.0,1.0,0.0,,,
bcbe585f,ITQ96_CENTERED,101.0,453,8.0,1.0,15.0,2.0,1.0,1.0,,,
bcbe585f,ITQ96_CENTERED,202.0,453,6.0,1.0,15.0,1.0,1.0,0.0,,,
bcbe585f,ITQ96_CENTERED,303.0,453,11.0,1.0,15.0,1.0,1.0,0.0,,,
bcbe585f,ITQ96_CENTERED,404.0,453,10.0,1.0,14.0,1.0,1.0,0.0,,,
bcbe585f,ITQ96_CENTERED,505.0,453,7.0,1.0,14.0,1.0,1.0,0.0,,,
bf659f65,SIGN96_CENTERED,,516,29.0,1.0,33.0,1.0,1.0,0.0,,,
bf659f65,ITQ96_CENTERED,101.0,516,16.0,1.0,17.0,2.0,2.0,0.0,,,
bf659f65,ITQ96_CENTERED,202.0,516,11.0,1.0,17.0,1.0,1.0,0.0,,,
bf659f65,ITQ96_CENTERED,303.0,516,16.0,1.0,18.0,2.0,2.0,0.0,,,
bf659f65,ITQ96_CENTERED,404.0,516,15.0,1.0,16.0,3.0,2.0,1.0,,,
bf659f65,ITQ96_CENTERED,505.0,516,13.0,1.0,15.0,1.0,1.0,0.0,,,
c14c00dd,SIGN96_CENTERED,,492,32.0,1.0,33.0,2.0,2.0,0.0,,,
c14c00dd,ITQ96_CENTERED,101.0,492,23.0,1.0,26.0,2.0,2.0,0.0,,,
c14c00dd,ITQ96_CENTERED,202.0,492,18.0,1.0,26.0,2.0,2.0,0.0,,,
c14c00dd,ITQ96_CENTERED,303.0,492,22.0,1.0,30.0,4.0,1.0,1.0,,,
c14c00dd,ITQ96_CENTERED,404.0,492,25.0,1.0,27.0,2.0,2.0,0.0,,,
c14c00dd,ITQ96_CENTERED,505.0,492,29.0,1.0,30.0,2.0,2.0,0.0,,,
c18a7dc8,SIGN96_CENTERED,,509,32.0,1.0,34.0,2.0,2.0,0.0,,,
c18a7dc8,ITQ96_CENTERED,101.0,509,25.0,1.0,27.0,3.0,1.0,1.0,,,
c18a7dc8,ITQ96_CENTERED,202.0,509,23.0,2.0,24.0,2.0,1.0,1.0,,,
c18a7dc8,ITQ96_CENTERED,303.0,509,22.0,1.0,25.0,5.0,1.0,1.0,,,
c18a7dc8,ITQ96_CENTERED,404.0,509,24.0,2.0,25.0,1.0,1.0,0.0,,,
c18a7dc8,ITQ96_CENTERED,505.0,509,25.0,1.0,28.0,2.0,2.0,0.0,,,
c19f7a0b,SIGN96_CENTERED,,478,23.0,1.0,33.0,2.0,1.0,1.0,,,
c19f7a0b,ITQ96_CENTERED,101.0,478,16.0,1.0,18.0,1.0,1.0,0.0,,,
c19f7a0b,ITQ96_CENTERED,202.0,478,14.0,2.0,15.0,1.0,1.0,0.0,,,
c19f7a0b,ITQ96_CENTERED,303.0,478,15.0,1.0,18.0,1.0,1.0,0.0,,,
c19f7a0b,ITQ96_CENTERED,404.0,478,16.0,1.0,18.0,2.0,1.0,1.0,,,
c19f7a0b,ITQ96_CENTERED,505.0,478,18.0,3.0,18.0,3.0,3.0,0.0,,,
c2ac3c61,SIGN96_CENTERED,,528,20.0,1.0,27.0,1.0,1.0,0.0,,,
c2ac3c61,ITQ96_CENTERED,101.0,528,12.0,1.0,18.0,2.0,1.0,1.0,,,
c2ac3c61,ITQ96_CENTERED,202.0,528,13.0,1.0,15.0,2.0,2.0,0.0,,,
c2ac3c61,ITQ96_CENTERED,303.0,528,10.0,1.0,15.0,1.0,1.0,0.0,,,
c2ac3c61,ITQ96_CENTERED,404.0,528,6.0,1.0,12.0,1.0,1.0,0.0,,,
c2ac3c61,ITQ96_CENTERED,505.0,528,10.0,1.0,15.0,1.0,1.0,0.0,,,
c4a1ceb8,SIGN96_CENTERED,,488,21.0,1.0,32.0,1.0,1.0,0.0,,,
c4a1ceb8,ITQ96_CENTERED,101.0,488,21.0,1.0,22.0,2.0,2.0,0.0,,,
c4a1ceb8,ITQ96_CENTERED,202.0,488,18.0,1.0,21.0,1.0,1.0,0.0,,,
c4a1ceb8,ITQ96_CENTERED,303.0,488,15.0,1.0,19.0,2.0,1.0,1.0,,,
c4a1ceb8,ITQ96_CENTERED,404.0,488,20.0,1.0,23.0,2.0,1.0,1.0,,,
c4a1ceb8,ITQ96_CENTERED,505.0,488,20.0,1.0,23.0,1.0,1.0,0.0,,,
c4ea545c,SIGN96_CENTERED,,490,33.0,1.0,34.0,2.0,2.0,0.0,,,
c4ea545c,ITQ96_CENTERED,101.0,490,25.0,1.0,27.0,3.0,1.0,1.0,,,
c4ea545c,ITQ96_CENTERED,202.0,490,25.0,1.0,27.0,1.0,1.0,0.0,,,
c4ea545c,ITQ96_CENTERED,303.0,490,27.0,1.0,29.0,4.0,1.0,1.0,,,
c4ea545c,ITQ96_CENTERED,404.0,490,21.0,1.0,23.0,3.0,1.0,1.0,,,
c4ea545c,ITQ96_CENTERED,505.0,490,23.0,2.0,24.0,2.0,1.0,1.0,,,
c4f10528,SIGN96_CENTERED,,485,20.0,2.0,25.0,1.0,1.0,0.0,,,
c4f10528,ITQ96_CENTERED,101.0,485,8.0,1.0,10.0,1.0,1.0,0.0,,,
c4f10528,ITQ96_CENTERED,202.0,485,9.0,1.0,11.0,1.0,1.0,0.0,,,
c4f10528,ITQ96_CENTERED,303.0,485,9.0,1.0,15.0,2.0,1.0,1.0,,,
c4f10528,ITQ96_CENTERED,404.0,485,13.0,2.0,14.0,1.0,1.0,0.0,,,
c4f10528,ITQ96_CENTERED,505.0,485,12.0,1.0,14.0,1.0,1.0,0.0,,,
c5e8278d,SIGN96_CENTERED,,469,16.0,1.0,26.0,1.0,1.0,0.0,,,
c5e8278d,ITQ96_CENTERED,101.0,469,9.0,1.0,13.0,2.0,2.0,0.0,,,
c5e8278d,ITQ96_CENTERED,202.0,469,10.0,3.0,10.0,3.0,3.0,0.0,,,
c5e8278d,ITQ96_CENTERED,303.0,469,7.0,1.0,9.0,1.0,1.0,0.0,,,
c5e8278d,ITQ96_CENTERED,404.0,469,10.0,3.0,10.0,3.0,3.0,0.0,,,
c5e8278d,ITQ96_CENTERED,505.0,469,11.0,1.0,13.0,1.0,1.0,0.0,,,
c6853660,SIGN96_CENTERED,,477,23.0,1.0,28.0,1.0,1.0,0.0,,,
c6853660,ITQ96_CENTERED,101.0,477,6.0,1.0,10.0,1.0,1.0,0.0,,,
c6853660,ITQ96_CENTERED,202.0,477,8.0,1.0,11.0,2.0,1.0,1.0,,,
c6853660,ITQ96_CENTERED,303.0,477,9.0,2.0,11.0,1.0,1.0,0.0,,,
c6853660,ITQ96_CENTERED,404.0,477,10.0,1.0,14.0,1.0,1.0,0.0,,,
c6853660,ITQ96_CENTERED,505.0,477,8.0,1.0,9.0,3.0,2.0,1.0,,,
c7cf7dfd,SIGN96_CENTERED,,520,17.0,1.0,20.0,1.0,1.0,0.0,,,
c7cf7dfd,ITQ96_CENTERED,101.0,520,0.0,1.0,1.0,3.0,2.0,1.0,,,
c7cf7dfd,ITQ96_CENTERED,202.0,520,2.0,1.0,3.0,2.0,2.0,0.0,,,
c7cf7dfd,ITQ96_CENTERED,303.0,520,0.0,1.0,2.0,6.0,2.0,1.0,,,
c7cf7dfd,ITQ96_CENTERED,404.0,520,1.0,1.0,3.0,2.0,1.0,1.0,,,
c7cf7dfd,ITQ96_CENTERED,505.0,520,0.0,2.0,1.0,2.0,1.0,1.0,,,
c7dc5443,SIGN96_CENTERED,,478,25.0,1.0,30.0,1.0,1.0,0.0,,,
c7dc5443,ITQ96_CENTERED,101.0,478,9.0,1.0,13.0,1.0,1.0,0.0,,,
c7dc5443,ITQ96_CENTERED,202.0,478,13.0,1.0,17.0,1.0,1.0,0.0,,,
c7dc5443,ITQ96_CENTERED,303.0,478,14.0,1.0,17.0,2.0,1.0,1.0,,,
c7dc5443,ITQ96_CENTERED,404.0,478,14.0,1.0,16.0,1.0,1.0,0.0,,,
c7dc5443,ITQ96_CENTERED,505.0,478,14.0,2.0,16.0,1.0,1.0,0.0,,,
c8090214,SIGN96_CENTERED,,459,22.0,1.0,29.0,1.0,1.0,0.0,,,
c8090214,ITQ96_CENTERED,101.0,459,20.0,1.0,21.0,2.0,2.0,0.0,,,
c8090214,ITQ96_CENTERED,202.0,459,13.0,1.0,23.0,2.0,1.0,1.0,,,
c8090214,ITQ96_CENTERED,303.0,459,19.0,1.0,21.0,2.0,2.0,0.0,,,
c8090214,ITQ96_CENTERED,404.0,459,18.0,1.0,20.0,4.0,2.0,1.0,,,
c8090214,ITQ96_CENTERED,505.0,459,19.0,3.0,19.0,3.0,3.0,0.0,,,
c8c3f81d,SIGN96_CENTERED,,487,24.0,1.0,27.0,1.0,1.0,0.0,,,
c8c3f81d,ITQ96_CENTERED,101.0,487,5.0,1.0,8.0,1.0,1.0,0.0,,,
c8c3f81d,ITQ96_CENTERED,202.0,487,5.0,1.0,7.0,2.0,2.0,0.0,,,
c8c3f81d,ITQ96_CENTERED,303.0,487,8.0,1.0,10.0,1.0,1.0,0.0,,,
c8c3f81d,ITQ96_CENTERED,404.0,487,5.0,2.0,6.0,1.0,1.0,0.0,,,
c8c3f81d,ITQ96_CENTERED,505.0,487,5.0,2.0,6.0,1.0,1.0,0.0,,,
c8f1aeed,SIGN96_CENTERED,,504,17.0,1.0,20.0,1.0,1.0,0.0,,,
c8f1aeed,ITQ96_CENTERED,101.0,504,3.0,1.0,6.0,1.0,1.0,0.0,,,
c8f1aeed,ITQ96_CENTERED,202.0,504,0.0,1.0,3.0,1.0,1.0,0.0,,,
c8f1aeed,ITQ96_CENTERED,303.0,504,3.0,1.0,6.0,1.0,1.0,0.0,,,
c8f1aeed,ITQ96_CENTERED,404.0,504,4.0,2.0,5.0,2.0,1.0,1.0,,,
c8f1aeed,ITQ96_CENTERED,505.0,504,3.0,2.0,4.0,1.0,1.0,0.0,,,
c960da58,SIGN96_CENTERED,,504,15.0,1.0,22.0,1.0,1.0,0.0,,,
c960da58,ITQ96_CENTERED,101.0,504,6.0,1.0,8.0,3.0,2.0,1.0,,,
c960da58,ITQ96_CENTERED,202.0,504,4.0,2.0,5.0,1.0,1.0,0.0,,,
c960da58,ITQ96_CENTERED,303.0,504,7.0,1.0,11.0,3.0,1.0,1.0,,,
c960da58,ITQ96_CENTERED,404.0,504,6.0,3.0,6.0,3.0,3.0,0.0,,,
c960da58,ITQ96_CENTERED,505.0,504,4.0,1.0,8.0,2.0,1.0,1.0,,,
c9f37c46,SIGN96_CENTERED,,511,22.0,2.0,24.0,1.0,1.0,0.0,,,
c9f37c46,ITQ96_CENTERED,101.0,511,14.0,1.0,19.0,1.0,1.0,0.0,,,
c9f37c46,ITQ96_CENTERED,202.0,511,11.0,1.0,21.0,3.0,1.0,1.0,,,
c9f37c46,ITQ96_CENTERED,303.0,511,14.0,1.0,20.0,1.0,1.0,0.0,,,
c9f37c46,ITQ96_CENTERED,404.0,511,16.0,1.0,18.0,1.0,1.0,0.0,,,
c9f37c46,ITQ96_CENTERED,505.0,511,14.0,1.0,20.0,1.0,1.0,0.0,,,
caf03d32,SIGN96_CENTERED,,493,21.0,1.0,28.0,1.0,1.0,0.0,,,
caf03d32,ITQ96_CENTERED,101.0,493,5.0,1.0,7.0,1.0,1.0,0.0,,,
caf03d32,ITQ96_CENTERED,202.0,493,8.0,1.0,13.0,2.0,1.0,1.0,,,
caf03d32,ITQ96_CENTERED,303.0,493,7.0,2.0,11.0,1.0,1.0,0.0,,,
caf03d32,ITQ96_CENTERED,404.0,493,6.0,1.0,9.0,3.0,1.0,1.0,,,
caf03d32,ITQ96_CENTERED,505.0,493,9.0,1.0,11.0,3.0,1.0,1.0,,,
caf9ead2,SIGN96_CENTERED,,466,20.0,1.0,31.0,3.0,1.0,1.0,,,
caf9ead2,ITQ96_CENTERED,101.0,466,8.0,1.0,9.0,2.0,2.0,0.0,,,
caf9ead2,ITQ96_CENTERED,202.0,466,9.0,2.0,10.0,4.0,1.0,1.0,,,
caf9ead2,ITQ96_CENTERED,303.0,466,9.0,1.0,10.0,3.0,2.0,1.0,,,
caf9ead2,ITQ96_CENTERED,404.0,466,13.0,1.0,15.0,1.0,1.0,0.0,,,
caf9ead2,ITQ96_CENTERED,505.0,466,7.0,1.0,10.0,1.0,1.0,0.0,,,
cc06de0d,SIGN96_CENTERED,,462,18.0,1.0,31.0,1.0,1.0,0.0,,,
cc06de0d,ITQ96_CENTERED,101.0,462,10.0,1.0,14.0,2.0,1.0,1.0,,,
cc06de0d,ITQ96_CENTERED,202.0,462,11.0,2.0,14.0,2.0,1.0,1.0,,,
cc06de0d,ITQ96_CENTERED,303.0,462,12.0,1.0,18.0,1.0,1.0,0.0,,,
cc06de0d,ITQ96_CENTERED,404.0,462,7.0,1.0,15.0,2.0,1.0,1.0,,,
cc06de0d,ITQ96_CENTERED,505.0,462,5.0,1.0,16.0,1.0,1.0,0.0,,,
cc539528,SIGN96_CENTERED,,496,21.0,1.0,25.0,1.0,1.0,0.0,,,
cc539528,ITQ96_CENTERED,101.0,496,1.0,4.0,1.0,4.0,3.0,1.0,,,
cc539528,ITQ96_CENTERED,202.0,496,1.0,2.0,2.0,3.0,1.0,1.0,,,
cc539528,ITQ96_CENTERED,303.0,496,1.0,5.0,1.0,5.0,3.0,1.0,,,
cc539528,ITQ96_CENTERED,404.0,496,3.0,2.0,5.0,5.0,1.0,1.0,,,
cc539528,ITQ96_CENTERED,505.0,496,0.0,1.0,2.0,2.0,1.0,1.0,,,
cc5ded98,SIGN96_CENTERED,,493,26.0,1.0,27.0,2.0,2.0,0.0,,,
cc5ded98,ITQ96_CENTERED,101.0,493,9.0,1.0,12.0,1.0,1.0,0.0,,,
cc5ded98,ITQ96_CENTERED,202.0,493,13.0,1.0,15.0,2.0,2.0,0.0,,,
cc5ded98,ITQ96_CENTERED,303.0,493,11.0,1.0,12.0,2.0,2.0,0.0,,,
cc5ded98,ITQ96_CENTERED,404.0,493,12.0,1.0,14.0,3.0,1.0,1.0,,,
cc5ded98,ITQ96_CENTERED,505.0,493,8.0,1.0,11.0,2.0,1.0,1.0,,,
cc6d1ec1,SIGN96_CENTERED,,457,17.0,1.0,29.0,2.0,1.0,1.0,,,
cc6d1ec1,ITQ96_CENTERED,101.0,457,15.0,3.0,15.0,3.0,3.0,0.0,,,
cc6d1ec1,ITQ96_CENTERED,202.0,457,11.0,1.0,13.0,2.0,2.0,0.0,,,
cc6d1ec1,ITQ96_CENTERED,303.0,457,10.0,1.0,18.0,1.0,1.0,0.0,,,
cc6d1ec1,ITQ96_CENTERED,404.0,457,8.0,2.0,18.0,1.0,1.0,0.0,,,
