question_id,itq_seed,N_archive,spearman_sign_hamming_vs_itq_hamming,sign_distance_mean,itq_distance_mean,spearman_median,spearman_min,spearman_max
22d2cb42,505,473,0.11077672687699884,47.809725158562365,47.758985200845665,,,
2311e44b,101,493,0.0008367502156126096,47.782961460446245,48.21501014198783,,,
2311e44b,202,493,0.12479645177804768,47.782961460446245,48.17038539553752,,,
2311e44b,303,493,0.19653691608183413,47.782961460446245,48.04868154158215,,,
2311e44b,404,493,0.05179584722558726,47.782961460446245,47.65111561866126,,,
2311e44b,505,493,0.15997114135684265,47.782961460446245,48.01622718052738,,,
2318644b,101,523,0.24260976097017203,47.48374760994264,48.31166347992352,,,
2318644b,202,523,0.2817336357022732,47.48374760994264,47.95219885277247,,,
2318644b,303,523,0.2524248867404187,47.48374760994264,47.927342256214146,,,
2318644b,404,523,0.24390331599203796,47.48374760994264,48.003824091778206,,,
2318644b,505,523,0.20068254463995708,47.48374760994264,48.29445506692161,,,
25e5aa4f,101,506,0.1400883607929464,47.26877470355731,47.95454545454545,,,
25e5aa4f,202,506,0.154574657912645,47.26877470355731,47.86166007905138,,,
25e5aa4f,303,506,0.24152844235204576,47.26877470355731,47.984189723320156,,,
25e5aa4f,404,506,0.20575732349671233,47.26877470355731,47.962450592885375,,,
25e5aa4f,505,506,0.12268681769739073,47.26877470355731,47.958498023715414,,,
2698e78f,101,478,0.16342892075040086,48.06066945606695,47.77615062761506,,,
2698e78f,202,478,-0.001088330312383275,48.06066945606695,47.55439330543933,,,
2698e78f,303,478,0.0916421445453404,48.06066945606695,47.89539748953975,,,
2698e78f,404,478,0.14348500151579194,48.06066945606695,48.03765690376569,,,
2698e78f,505,478,0.13986374211341893,48.06066945606695,47.93933054393305,,,
26bdc477,101,498,0.092952796100567,48.47791164658634,47.84738955823293,,,
26bdc477,202,498,0.20919182482043372,48.47791164658634,47.903614457831324,,,
26bdc477,303,498,0.1623088081846938,48.47791164658634,47.889558232931726,,,
26bdc477,404,498,0.17479160859986306,48.47791164658634,48.3574297188755,,,
26bdc477,505,498,0.04283707709813043,48.47791164658634,48.0140562248996,,,
27016adc,101,491,0.07445292281502595,48.085539714867615,48.16293279022403,,,
27016adc,202,491,0.11304063070322012,48.085539714867615,47.76374745417515,,,
27016adc,303,491,0.02787837543743605,48.085539714867615,48.091649694501015,,,
27016adc,404,491,0.010898307018251478,48.085539714867615,48.08961303462322,,,
27016adc,505,491,-0.02246069173060707,48.085539714867615,47.96334012219959,,,
2788b940,101,475,0.1610584475096627,48.44421052631579,47.816842105263156,,,
2788b940,202,475,0.18577136826224902,48.44421052631579,48.1978947368421,,,
2788b940,303,475,0.13754606811534645,48.44421052631579,47.77263157894737,,,
2788b940,404,475,0.2037053750835951,48.44421052631579,48.31578947368421,,,
2788b940,505,475,0.1709447630798075,48.44421052631579,47.58526315789474,,,
28bcfaac,101,500,0.09226073659065592,48.11,48.242,,,
28bcfaac,202,500,0.13156301154412484,48.11,48.096,,,
28bcfaac,303,500,0.09993926943536457,48.11,48.23,,,
28bcfaac,404,500,0.2245491832122815,48.11,48.036,,,
28bcfaac,505,500,0.10912573708019253,48.11,47.746,,,
28dc39ac,101,431,0.14660807683595886,48.167053364269144,48.00232018561485,,,
28dc39ac,202,431,0.27034072609301607,48.167053364269144,48.19721577726218,,,
28dc39ac,303,431,0.21505693749263194,48.167053364269144,48.208816705336424,,,
28dc39ac,404,431,0.21492054206264474,48.167053364269144,47.96055684454756,,,
28dc39ac,505,431,0.2307508501325945,48.167053364269144,48.45475638051044,,,
29f2956b,101,496,0.23587134668879875,48.028225806451616,48.15120967741935,,,
