source_row_ordinal_1based,N_archive,variant,component,shared_component_bytes,reference_96bit_code_volume_bytes,shared_component_to_code_volume_ratio
96,542,explicit_float32_conversion,raw_array,36864,6504,5.667896678966789
96,542,explicit_float32_conversion,npy_array_container,36992,6504,5.687576875768758
97,526,actual_numpy_fitted_float64,raw_array,73728,6312,11.680608365019012
97,526,actual_numpy_fitted_float64,npy_array_container,73856,6312,11.700887198986058
97,526,explicit_float32_conversion,raw_array,36864,6312,5.840304182509506
97,526,explicit_float32_conversion,npy_array_container,36992,6312,5.860583016476553
98,490,actual_numpy_fitted_float64,raw_array,73728,5880,12.538775510204081
98,490,actual_numpy_fitted_float64,npy_array_container,73856,5880,12.560544217687076
98,490,explicit_float32_conversion,raw_array,36864,5880,6.2693877551020405
98,490,explicit_float32_conversion,npy_array_container,36992,5880,6.291156462585034
99,515,actual_numpy_fitted_float64,raw_array,73728,6180,11.930097087378641
99,515,actual_numpy_fitted_float64,npy_array_container,73856,6180,11.950809061488673
99,515,explicit_float32_conversion,raw_array,36864,6180,5.965048543689321
99,515,explicit_float32_conversion,npy_array_container,36992,6180,5.985760517799353
100,453,actual_numpy_fitted_float64,raw_array,73728,5436,13.562913907284768
100,453,actual_numpy_fitted_float64,npy_array_container,73856,5436,13.586460632818248
100,453,explicit_float32_conversion,raw_array,36864,5436,6.781456953642384
100,453,explicit_float32_conversion,npy_array_container,36992,5436,6.805003679175865
101,449,actual_numpy_fitted_float64,raw_array,73728,5388,13.683741648106905
101,449,actual_numpy_fitted_float64,npy_array_container,73856,5388,13.707498144023756
101,449,explicit_float32_conversion,raw_array,36864,5388,6.841870824053452
101,449,explicit_float32_conversion,npy_array_container,36992,5388,6.865627319970304
102,523,actual_numpy_fitted_float64,raw_array,73728,6276,11.747609942638624
102,523,actual_numpy_fitted_float64,npy_array_container,73856,6276,11.768005098789038
102,523,explicit_float32_conversion,raw_array,36864,6276,5.873804971319312
102,523,explicit_float32_conversion,npy_array_container,36992,6276,5.894200127469726
103,531,actual_numpy_fitted_float64,raw_array,73728,6372,11.570621468926554
103,531,actual_numpy_fitted_float64,npy_array_container,73856,6372,11.590709353421218
103,531,explicit_float32_conversion,raw_array,36864,6372,5.785310734463277
103,531,explicit_float32_conversion,npy_array_container,36992,6372,5.805398618957941
104,476,actual_numpy_fitted_float64,raw_array,73728,5712,12.907563025210084
104,476,actual_numpy_fitted_float64,npy_array_container,73856,5712,12.929971988795518
104,476,explicit_float32_conversion,raw_array,36864,5712,6.453781512605042
104,476,explicit_float32_conversion,npy_array_container,36992,5712,6.476190476190476
105,521,actual_numpy_fitted_float64,raw_array,73728,6252,11.792706333973129
105,521,actual_numpy_fitted_float64,npy_array_container,73856,6252,11.813179782469609
105,521,explicit_float32_conversion,raw_array,36864,6252,5.8963531669865645
105,521,explicit_float32_conversion,npy_array_container,36992,6252,5.916826615483045
106,477,actual_numpy_fitted_float64,raw_array,73728,5724,12.880503144654089
106,477,actual_numpy_fitted_float64,npy_array_container,73856,5724,12.902865129280224
106,477,explicit_float32_conversion,raw_array,36864,5724,6.440251572327044
106,477,explicit_float32_conversion,npy_array_container,36992,5724,6.46261355695318
107,485,actual_numpy_fitted_float64,raw_array,73728,5820,12.668041237113401
107,485,actual_numpy_fitted_float64,npy_array_container,73856,5820,12.690034364261168
107,485,explicit_float32_conversion,raw_array,36864,5820,6.334020618556701
107,485,explicit_float32_conversion,npy_array_container,36992,5820,6.356013745704467
108,503,actual_numpy_fitted_float64,raw_array,73728,6036,12.214711729622266
108,503,actual_numpy_fitted_float64,npy_array_container,73856,6036,12.235917826375083
108,503,explicit_float32_conversion,raw_array,36864,6036,6.107355864811133
108,503,explicit_float32_conversion,npy_array_container,36992,6036,6.12856196156395
109,509,actual_numpy_fitted_float64,raw_array,73728,6108,12.070726915520629
109,509,actual_numpy_fitted_float64,npy_array_container,73856,6108,12.091683038637852
109,509,explicit_float32_conversion,raw_array,36864,6108,6.035363457760314
109,509,explicit_float32_conversion,npy_array_container,36992,6108,6.056319580877537
110,490,actual_numpy_fitted_float64,raw_array,73728,5880,12.538775510204081
110,490,actual_numpy_fitted_float64,npy_array_container,73856,5880,12.560544217687076
110,490,explicit_float32_conversion,raw_array,36864,5880,6.2693877551020405
110,490,explicit_float32_conversion,npy_array_container,36992,5880,6.291156462585034
111,514,actual_numpy_fitted_float64,raw_array,73728,6168,11.95330739299611
111,514,actual_numpy_fitted_float64,npy_array_container,73856,6168,11.974059662775616
111,514,explicit_float32_conversion,raw_array,36864,6168,5.976653696498055
111,514,explicit_float32_conversion,npy_array_container,36992,6168,5.997405966277562
112,514,actual_numpy_fitted_float64,raw_array,73728,6168,11.95330739299611
112,514,actual_numpy_fitted_float64,npy_array_container,73856,6168,11.974059662775616
112,514,explicit_float32_conversion,raw_array,36864,6168,5.976653696498055
112,514,explicit_float32_conversion,npy_array_container,36992,6168,5.997405966277562
113,530,actual_numpy_fitted_float64,raw_array,73728,6360,11.592452830188678
113,530,actual_numpy_fitted_float64,npy_array_container,73856,6360,11.6125786163522
113,530,explicit_float32_conversion,raw_array,36864,6360,5.796226415094339
113,530,explicit_float32_conversion,npy_array_container,36992,6360,5.816352201257861
114,521,actual_numpy_fitted_float64,raw_array,73728,6252,11.792706333973129
114,521,actual_numpy_fitted_float64,npy_array_container,73856,6252,11.813179782469609
114,521,explicit_float32_conversion,raw_array,36864,6252,5.8963531669865645
114,521,explicit_float32_conversion,npy_array_container,36992,6252,5.916826615483045
115,516,actual_numpy_fitted_float64,raw_array,73728,6192,11.906976744186046
115,516,actual_numpy_fitted_float64,npy_array_container,73856,6192,11.92764857881137
115,516,explicit_float32_conversion,raw_array,36864,6192,5.953488372093023
115,516,explicit_float32_conversion,npy_array_container,36992,6192,5.974160206718346
116,521,actual_numpy_fitted_float64,raw_array,73728,6252,11.792706333973129
116,521,actual_numpy_fitted_float64,npy_array_container,73856,6252,11.813179782469609
116,521,explicit_float32_conversion,raw_array,36864,6252,5.8963531669865645
116,521,explicit_float32_conversion,npy_array_container,36992,6252,5.916826615483045
117,455,actual_numpy_fitted_float64,raw_array,73728,5460,13.503296703296703
117,455,actual_numpy_fitted_float64,npy_array_container,73856,5460,13.526739926739927
117,455,explicit_float32_conversion,raw_array,36864,5460,6.751648351648352
117,455,explicit_float32_conversion,npy_array_container,36992,5460,6.775091575091575
118,491,actual_numpy_fitted_float64,raw_array,73728,5892,12.513238289205702
118,491,actual_numpy_fitted_float64,npy_array_container,73856,5892,12.534962661235573
118,491,explicit_float32_conversion,raw_array,36864,5892,6.256619144602851
118,491,explicit_float32_conversion,npy_array_container,36992,5892,6.278343516632722
119,554,actual_numpy_fitted_float64,raw_array,73728,6648,11.090252707581227
119,554,actual_numpy_fitted_float64,npy_array_container,73856,6648,11.109506618531888
119,554,explicit_float32_conversion,raw_array,36864,6648,5.5451263537906135
119,554,explicit_float32_conversion,npy_array_container,36992,6648,5.564380264741276
120,446,actual_numpy_fitted_float64,raw_array,73728,5352,13.77578475336323
120,446,actual_numpy_fitted_float64,npy_array_container,73856,5352,13.799701046337818
120,446,explicit_float32_conversion,raw_array,36864,5352,6.887892376681615
120,446,explicit_float32_conversion,npy_array_container,36992,5352,6.911808669656203
121,501,actual_numpy_fitted_float64,raw_array,73728,6012,12.263473053892216
121,501,actual_numpy_fitted_float64,npy_array_container,73856,6012,12.284763805721889
121,501,explicit_float32_conversion,raw_array,36864,6012,6.131736526946108
121,501,explicit_float32_conversion,npy_array_container,36992,6012,6.153027278775782
122,531,actual_numpy_fitted_float64,raw_array,73728,6372,11.570621468926554
122,531,actual_numpy_fitted_float64,npy_array_container,73856,6372,11.590709353421218
122,531,explicit_float32_conversion,raw_array,36864,6372,5.785310734463277
122,531,explicit_float32_conversion,npy_array_container,36992,6372,5.805398618957941
123,529,actual_numpy_fitted_float64,raw_array,73728,6348,11.61436672967864
123,529,actual_numpy_fitted_float64,npy_array_container,73856,6348,11.634530560806553
123,529,explicit_float32_conversion,raw_array,36864,6348,5.80718336483932
123,529,explicit_float32_conversion,npy_array_container,36992,6348,5.827347195967234
124,481,actual_numpy_fitted_float64,raw_array,73728,5772,12.773388773388774
124,481,actual_numpy_fitted_float64,npy_array_container,73856,5772,12.795564795564795
124,481,explicit_float32_conversion,raw_array,36864,5772,6.386694386694387
124,481,explicit_float32_conversion,npy_array_container,36992,5772,6.408870408870409
125,490,actual_numpy_fitted_float64,raw_array,73728,5880,12.538775510204081
125,490,actual_numpy_fitted_float64,npy_array_container,73856,5880,12.560544217687076
125,490,explicit_float32_conversion,raw_array,36864,5880,6.2693877551020405
125,490,explicit_float32_conversion,npy_array_container,36992,5880,6.291156462585034
126,472,actual_numpy_fitted_float64,raw_array,73728,5664,13.016949152542374
126,472,actual_numpy_fitted_float64,npy_array_container,73856,5664,13.03954802259887
126,472,explicit_float32_conversion,raw_array,36864,5664,6.508474576271187
126,472,explicit_float32_conversion,npy_array_container,36992,5664,6.531073446327683
127,461,actual_numpy_fitted_float64,raw_array,73728,5532,13.327548806941431
127,461,actual_numpy_fitted_float64,npy_array_container,73856,5532,13.350686912509039
127,461,explicit_float32_conversion,raw_array,36864,5532,6.663774403470716
127,461,explicit_float32_conversion,npy_array_container,36992,5532,6.686912509038322
128,514,actual_numpy_fitted_float64,raw_array,73728,6168,11.95330739299611
128,514,actual_numpy_fitted_float64,npy_array_container,73856,6168,11.974059662775616
128,514,explicit_float32_conversion,raw_array,36864,6168,5.976653696498055
128,514,explicit_float32_conversion,npy_array_container,36992,6168,5.997405966277562
129,495,actual_numpy_fitted_float64,raw_array,73728,5940,12.412121212121212
129,495,actual_numpy_fitted_float64,npy_array_container,73856,5940,12.433670033670033
129,495,explicit_float32_conversion,raw_array,36864,5940,6.206060606060606
129,495,explicit_float32_conversion,npy_array_container,36992,5940,6.227609427609428
130,487,actual_numpy_fitted_float64,raw_array,73728,5844,12.616016427104723
130,487,actual_numpy_fitted_float64,npy_array_container,73856,5844,12.63791923340178
130,487,explicit_float32_conversion,raw_array,36864,5844,6.308008213552362
130,487,explicit_float32_conversion,npy_array_container,36992,5844,6.329911019849418
131,495,actual_numpy_fitted_float64,raw_array,73728,5940,12.412121212121212
131,495,actual_numpy_fitted_float64,npy_array_container,73856,5940,12.433670033670033
131,495,explicit_float32_conversion,raw_array,36864,5940,6.206060606060606
131,495,explicit_float32_conversion,npy_array_container,36992,5940,6.227609427609428
132,606,actual_numpy_fitted_float64,raw_array,73728,7272,10.138613861386139
132,606,actual_numpy_fitted_float64,npy_array_container,73856,7272,10.156215621562156
132,606,explicit_float32_conversion,raw_array,36864,7272,5.069306930693069
132,606,explicit_float32_conversion,npy_array_container,36992,7272,5.086908690869087
133,422,actual_numpy_fitted_float64,raw_array,73728,5064,14.559241706161137
133,422,actual_numpy_fitted_float64,npy_array_container,73856,5064,14.584518167456556
133,422,explicit_float32_conversion,raw_array,36864,5064,7.279620853080568
133,422,explicit_float32_conversion,npy_array_container,36992,5064,7.304897314375987
134,471,actual_numpy_fitted_float64,raw_array,73728,5652,13.044585987261147
134,471,actual_numpy_fitted_float64,npy_array_container,73856,5652,13.067232837933474
134,471,explicit_float32_conversion,raw_array,36864,5652,6.522292993630574
134,471,explicit_float32_conversion,npy_array_container,36992,5652,6.544939844302902
135,616,actual_numpy_fitted_float64,raw_array,73728,7392,9.974025974025974
135,616,actual_numpy_fitted_float64,npy_array_container,73856,7392,9.991341991341992
135,616,explicit_float32_conversion,raw_array,36864,7392,4.987012987012987
135,616,explicit_float32_conversion,npy_array_container,36992,7392,5.004329004329004
136,518,actual_numpy_fitted_float64,raw_array,73728,6216,11.86100386100386
136,518,actual_numpy_fitted_float64,npy_array_container,73856,6216,11.881595881595882
136,518,explicit_float32_conversion,raw_array,36864,6216,5.93050193050193
136,518,explicit_float32_conversion,npy_array_container,36992,6216,5.951093951093951
137,528,actual_numpy_fitted_float64,raw_array,73728,6336,11.636363636363637
137,528,actual_numpy_fitted_float64,npy_array_container,73856,6336,11.656565656565656
137,528,explicit_float32_conversion,raw_array,36864,6336,5.818181818181818
137,528,explicit_float32_conversion,npy_array_container,36992,6336,5.838383838383838
138,487,actual_numpy_fitted_float64,raw_array,73728,5844,12.616016427104723
138,487,actual_numpy_fitted_float64,npy_array_container,73856,5844,12.63791923340178
138,487,explicit_float32_conversion,raw_array,36864,5844,6.308008213552362
138,487,explicit_float32_conversion,npy_array_container,36992,5844,6.329911019849418
139,419,actual_numpy_fitted_float64,raw_array,73728,5028,14.663484486873509
139,419,actual_numpy_fitted_float64,npy_array_container,73856,5028,14.688941925218774
139,419,explicit_float32_conversion,raw_array,36864,5028,7.3317422434367545
139,419,explicit_float32_conversion,npy_array_container,36992,5028,7.357199681782021
140,479,actual_numpy_fitted_float64,raw_array,73728,5748,12.826722338204593
140,479,actual_numpy_fitted_float64,npy_array_container,73856,5748,12.848990953375086
140,479,explicit_float32_conversion,raw_array,36864,5748,6.413361169102297
140,479,explicit_float32_conversion,npy_array_container,36992,5748,6.43562978427279
141,510,actual_numpy_fitted_float64,raw_array,73728,6120,12.047058823529412
141,510,actual_numpy_fitted_float64,npy_array_container,73856,6120,12.06797385620915
141,510,explicit_float32_conversion,raw_array,36864,6120,6.023529411764706
141,510,explicit_float32_conversion,npy_array_container,36992,6120,6.044444444444444
142,445,actual_numpy_fitted_float64,raw_array,73728,5340,13.806741573033708
142,445,actual_numpy_fitted_float64,npy_array_container,73856,5340,13.830711610486892
142,445,explicit_float32_conversion,raw_array,36864,5340,6.903370786516854
142,445,explicit_float32_conversion,npy_array_container,36992,5340,6.927340823970037
143,483,actual_numpy_fitted_float64,raw_array,73728,5796,12.720496894409937
143,483,actual_numpy_fitted_float64,npy_array_container,73856,5796,12.742581090407178
143,483,explicit_float32_conversion,raw_array,36864,5796,6.3602484472049685
143,483,explicit_float32_conversion,npy_array_container,36992,5796,6.382332643202209
144,448,actual_numpy_fitted_float64,raw_array,73728,5376,13.714285714285714
144,448,actual_numpy_fitted_float64,npy_array_container,73856,5376,13.738095238095237
144,448,explicit_float32_conversion,raw_array,36864,5376,6.857142857142857
144,448,explicit_float32_conversion,npy_array_container,36992,5376,6.880952380952381
145,472,actual_numpy_fitted_float64,raw_array,73728,5664,13.016949152542374
145,472,actual_numpy_fitted_float64,npy_array_container,73856,5664,13.03954802259887
145,472,explicit_float32_conversion,raw_array,36864,5664,6.508474576271187
145,472,explicit_float32_conversion,npy_array_container,36992,5664,6.531073446327683
146,454,actual_numpy_fitted_float64,raw_array,73728,5448,13.533039647577093
146,454,actual_numpy_fitted_float64,npy_array_container,73856,5448,13.556534508076359
146,454,explicit_float32_conversion,raw_array,36864,5448,6.766519823788546
146,454,explicit_float32_conversion,npy_array_container,36992,5448,6.790014684287812
147,482,actual_numpy_fitted_float64,raw_array,73728,5784,12.746887966804978
147,482,actual_numpy_fitted_float64,npy_array_container,73856,5784,12.769017980636239
147,482,explicit_float32_conversion,raw_array,36864,5784,6.373443983402489
147,482,explicit_float32_conversion,npy_array_container,36992,5784,6.395573997233749
148,494,actual_numpy_fitted_float64,raw_array,73728,5928,12.437246963562753
148,494,actual_numpy_fitted_float64,npy_array_container,73856,5928,12.458839406207828
148,494,explicit_float32_conversion,raw_array,36864,5928,6.218623481781377
148,494,explicit_float32_conversion,npy_array_container,36992,5928,6.240215924426451
149,541,actual_numpy_fitted_float64,raw_array,73728,6492,11.356746765249538
149,541,actual_numpy_fitted_float64,npy_array_container,73856,6492,11.376463339494762
149,541,explicit_float32_conversion,raw_array,36864,6492,5.678373382624769
149,541,explicit_float32_conversion,npy_array_container,36992,6492,5.698089956869993
150,506,actual_numpy_fitted_float64,raw_array,73728,6072,12.142292490118576
150,506,actual_numpy_fitted_float64,npy_array_container,73856,6072,12.163372859025033
150,506,explicit_float32_conversion,raw_array,36864,6072,6.071146245059288
150,506,explicit_float32_conversion,npy_array_container,36992,6072,6.092226613965744
151,459,actual_numpy_fitted_float64,raw_array,73728,5508,13.38562091503268
151,459,actual_numpy_fitted_float64,npy_array_container,73856,5508,13.40885984023239
151,459,explicit_float32_conversion,raw_array,36864,5508,6.69281045751634
151,459,explicit_float32_conversion,npy_array_container,36992,5508,6.716049382716049
152,497,actual_numpy_fitted_float64,raw_array,73728,5964,12.362173038229376
152,497,actual_numpy_fitted_float64,npy_array_container,73856,5964,12.383635144198525
152,497,explicit_float32_conversion,raw_array,36864,5964,6.181086519114688
152,497,explicit_float32_conversion,npy_array_container,36992,5964,6.202548625083836
153,488,actual_numpy_fitted_float64,raw_array,73728,5856,12.59016393442623
153,488,actual_numpy_fitted_float64,npy_array_container,73856,5856,12.612021857923498
153,488,explicit_float32_conversion,raw_array,36864,5856,6.295081967213115
153,488,explicit_float32_conversion,npy_array_container,36992,5856,6.316939890710382
154,489,actual_numpy_fitted_float64,raw_array,73728,5868,12.56441717791411
154,489,actual_numpy_fitted_float64,npy_array_container,73856,5868,12.586230402181322
154,489,explicit_float32_conversion,raw_array,36864,5868,6.282208588957055
154,489,explicit_float32_conversion,npy_array_container,36992,5868,6.304021813224267
155,452,actual_numpy_fitted_float64,raw_array,73728,5424,13.5929203539823
155,452,actual_numpy_fitted_float64,npy_array_container,73856,5424,13.616519174041297
155,452,explicit_float32_conversion,raw_array,36864,5424,6.79646017699115
155,452,explicit_float32_conversion,npy_array_container,36992,5424,6.820058997050148
156,507,actual_numpy_fitted_float64,raw_array,73728,6084,12.118343195266272
156,507,actual_numpy_fitted_float64,npy_array_container,73856,6084,12.139381985535831
156,507,explicit_float32_conversion,raw_array,36864,6084,6.059171597633136
156,507,explicit_float32_conversion,npy_array_container,36992,6084,6.080210387902696
157,510,actual_numpy_fitted_float64,raw_array,73728,6120,12.047058823529412
157,510,actual_numpy_fitted_float64,npy_array_container,73856,6120,12.06797385620915
157,510,explicit_float32_conversion,raw_array,36864,6120,6.023529411764706
157,510,explicit_float32_conversion,npy_array_container,36992,6120,6.044444444444444
158,476,actual_numpy_fitted_float64,raw_array,73728,5712,12.907563025210084
158,476,actual_numpy_fitted_float64,npy_array_container,73856,5712,12.929971988795518
158,476,explicit_float32_conversion,raw_array,36864,5712,6.453781512605042
158,476,explicit_float32_conversion,npy_array_container,36992,5712,6.476190476190476
159,483,actual_numpy_fitted_float64,raw_array,73728,5796,12.720496894409937
159,483,actual_numpy_fitted_float64,npy_array_container,73856,5796,12.742581090407178
159,483,explicit_float32_conversion,raw_array,36864,5796,6.3602484472049685
159,483,explicit_float32_conversion,npy_array_container,36992,5796,6.382332643202209
160,413,actual_numpy_fitted_float64,raw_array,73728,4956,14.876513317191284
160,413,actual_numpy_fitted_float64,npy_array_container,73856,4956,14.90234059725585
160,413,explicit_float32_conversion,raw_array,36864,4956,7.438256658595642
160,413,explicit_float32_conversion,npy_array_container,36992,4956,7.46408393866021
161,493,actual_numpy_fitted_float64,raw_array,73728,5916,12.462474645030426
161,493,actual_numpy_fitted_float64,npy_array_container,73856,5916,12.484110885733603
161,493,explicit_float32_conversion,raw_array,36864,5916,6.231237322515213
161,493,explicit_float32_conversion,npy_array_container,36992,5916,6.252873563218391
162,513,actual_numpy_fitted_float64,raw_array,73728,6156,11.976608187134502
162,513,actual_numpy_fitted_float64,npy_array_container,73856,6156,11.99740090968161
162,513,explicit_float32_conversion,raw_array,36864,6156,5.988304093567251
162,513,explicit_float32_conversion,npy_array_container,36992,6156,6.00909681611436
163,454,actual_numpy_fitted_float64,raw_array,73728,5448,13.533039647577093
163,454,actual_numpy_fitted_float64,npy_array_container,73856,5448,13.556534508076359
163,454,explicit_float32_conversion,raw_array,36864,5448,6.766519823788546
163,454,explicit_float32_conversion,npy_array_container,36992,5448,6.790014684287812
164,468,actual_numpy_fitted_float64,raw_array,73728,5616,13.128205128205128
164,468,actual_numpy_fitted_float64,npy_array_container,73856,5616,13.150997150997151
164,468,explicit_float32_conversion,raw_array,36864,5616,6.564102564102564
164,468,explicit_float32_conversion,npy_array_container,36992,5616,6.586894586894587
165,482,actual_numpy_fitted_float64,raw_array,73728,5784,12.746887966804978
165,482,actual_numpy_fitted_float64,npy_array_container,73856,5784,12.769017980636239
165,482,explicit_float32_conversion,raw_array,36864,5784,6.373443983402489
165,482,explicit_float32_conversion,npy_array_container,36992,5784,6.395573997233749
166,471,actual_numpy_fitted_float64,raw_array,73728,5652,13.044585987261147
166,471,actual_numpy_fitted_float64,npy_array_container,73856,5652,13.067232837933474
166,471,explicit_float32_conversion,raw_array,36864,5652,6.522292993630574
166,471,explicit_float32_conversion,npy_array_container,36992,5652,6.544939844302902
167,429,actual_numpy_fitted_float64,raw_array,73728,5148,14.321678321678322
167,429,actual_numpy_fitted_float64,npy_array_container,73856,5148,14.346542346542346
167,429,explicit_float32_conversion,raw_array,36864,5148,7.160839160839161
167,429,explicit_float32_conversion,npy_array_container,36992,5148,7.1857031857031854
168,470,actual_numpy_fitted_float64,raw_array,73728,5640,13.072340425531914
168,470,actual_numpy_fitted_float64,npy_array_container,73856,5640,13.095035460992907
168,470,explicit_float32_conversion,raw_array,36864,5640,6.536170212765957
168,470,explicit_float32_conversion,npy_array_container,36992,5640,6.55886524822695
169,505,actual_numpy_fitted_float64,raw_array,73728,6060,12.166336633663366
169,505,actual_numpy_fitted_float64,npy_array_container,73856,6060,12.187458745874588
169,505,explicit_float32_conversion,raw_array,36864,6060,6.083168316831683
169,505,explicit_float32_conversion,npy_array_container,36992,6060,6.104290429042904
170,513,actual_numpy_fitted_float64,raw_array,73728,6156,11.976608187134502
170,513,actual_numpy_fitted_float64,npy_array_container,73856,6156,11.99740090968161
170,513,explicit_float32_conversion,raw_array,36864,6156,5.988304093567251
170,513,explicit_float32_conversion,npy_array_container,36992,6156,6.00909681611436
171,460,actual_numpy_fitted_float64,raw_array,73728,5520,13.356521739130434
171,460,actual_numpy_fitted_float64,npy_array_container,73856,5520,13.379710144927536
171,460,explicit_float32_conversion,raw_array,36864,5520,6.678260869565217
171,460,explicit_float32_conversion,npy_array_container,36992,5520,6.701449275362319
172,500,actual_numpy_fitted_float64,raw_array,73728,6000,12.288
172,500,actual_numpy_fitted_float64,npy_array_container,73856,6000,12.309333333333333
172,500,explicit_float32_conversion,raw_array,36864,6000,6.144
172,500,explicit_float32_conversion,npy_array_container,36992,6000,6.165333333333334
173,483,actual_numpy_fitted_float64,raw_array,73728,5796,12.720496894409937
173,483,actual_numpy_fitted_float64,npy_array_container,73856,5796,12.742581090407178
173,483,explicit_float32_conversion,raw_array,36864,5796,6.3602484472049685
173,483,explicit_float32_conversion,npy_array_container,36992,5796,6.382332643202209
174,495,actual_numpy_fitted_float64,raw_array,73728,5940,12.412121212121212
174,495,actual_numpy_fitted_float64,npy_array_container,73856,5940,12.433670033670033
174,495,explicit_float32_conversion,raw_array,36864,5940,6.206060606060606
174,495,explicit_float32_conversion,npy_array_container,36992,5940,6.227609427609428
175,614,actual_numpy_fitted_float64,raw_array,73728,7368,10.006514657980455
175,614,actual_numpy_fitted_float64,npy_array_container,73856,7368,10.023887079261671
175,614,explicit_float32_conversion,raw_array,36864,7368,5.003257328990228
175,614,explicit_float32_conversion,npy_array_container,36992,7368,5.020629750271444
176,493,actual_numpy_fitted_float64,raw_array,73728,5916,12.462474645030426
176,493,actual_numpy_fitted_float64,npy_array_container,73856,5916,12.484110885733603
176,493,explicit_float32_conversion,raw_array,36864,5916,6.231237322515213
176,493,explicit_float32_conversion,npy_array_container,36992,5916,6.252873563218391
177,514,actual_numpy_fitted_float64,raw_array,73728,6168,11.95330739299611
177,514,actual_numpy_fitted_float64,npy_array_container,73856,6168,11.974059662775616
177,514,explicit_float32_conversion,raw_array,36864,6168,5.976653696498055
177,514,explicit_float32_conversion,npy_array_container,36992,6168,5.997405966277562
178,550,actual_numpy_fitted_float64,raw_array,73728,6600,11.170909090909092
178,550,actual_numpy_fitted_float64,npy_array_container,73856,6600,11.19030303030303
178,550,explicit_float32_conversion,raw_array,36864,6600,5.585454545454546
178,550,explicit_float32_conversion,npy_array_container,36992,6600,5.6048484848484845
179,439,actual_numpy_fitted_float64,raw_array,73728,5268,13.995444191343964
179,439,actual_numpy_fitted_float64,npy_array_container,73856,5268,14.01974183750949
179,439,explicit_float32_conversion,raw_array,36864,5268,6.997722095671982
179,439,explicit_float32_conversion,npy_array_container,36992,5268,7.02201974183751
180,466,actual_numpy_fitted_float64,raw_array,73728,5592,13.184549356223176
180,466,actual_numpy_fitted_float64,npy_array_container,73856,5592,13.207439198855507
180,466,explicit_float32_conversion,raw_array,36864,5592,6.592274678111588
180,466,explicit_float32_conversion,npy_array_container,36992,5592,6.61516452074392
181,501,actual_numpy_fitted_float64,raw_array,73728,6012,12.263473053892216
181,501,actual_numpy_fitted_float64,npy_array_container,73856,6012,12.284763805721889
181,501,explicit_float32_conversion,raw_array,36864,6012,6.131736526946108
181,501,explicit_float32_conversion,npy_array_container,36992,6012,6.153027278775782
182,496,actual_numpy_fitted_float64,raw_array,73728,5952,12.387096774193548
182,496,actual_numpy_fitted_float64,npy_array_container,73856,5952,12.408602150537634
182,496,explicit_float32_conversion,raw_array,36864,5952,6.193548387096774
182,496,explicit_float32_conversion,npy_array_container,36992,5952,6.21505376344086
183,516,actual_numpy_fitted_float64,raw_array,73728,6192,11.906976744186046
183,516,actual_numpy_fitted_float64,npy_array_container,73856,6192,11.92764857881137
183,516,explicit_float32_conversion,raw_array,36864,6192,5.953488372093023
183,516,explicit_float32_conversion,npy_array_container,36992,6192,5.974160206718346
184,446,actual_numpy_fitted_float64,raw_array,73728,5352,13.77578475336323
184,446,actual_numpy_fitted_float64,npy_array_container,73856,5352,13.799701046337818
184,446,explicit_float32_conversion,raw_array,36864,5352,6.887892376681615
184,446,explicit_float32_conversion,npy_array_container,36992,5352,6.911808669656203
185,469,actual_numpy_fitted_float64,raw_array,73728,5628,13.100213219616204
185,469,actual_numpy_fitted_float64,npy_array_container,73856,5628,13.122956645344704
185,469,explicit_float32_conversion,raw_array,36864,5628,6.550106609808102
185,469,explicit_float32_conversion,npy_array_container,36992,5628,6.572850035536603
186,490,actual_numpy_fitted_float64,raw_array,73728,5880,12.538775510204081
186,490,actual_numpy_fitted_float64,npy_array_container,73856,5880,12.560544217687076
186,490,explicit_float32_conversion,raw_array,36864,5880,6.2693877551020405
186,490,explicit_float32_conversion,npy_array_container,36992,5880,6.291156462585034
187,491,actual_numpy_fitted_float64,raw_array,73728,5892,12.513238289205702
187,491,actual_numpy_fitted_float64,npy_array_container,73856,5892,12.534962661235573
187,491,explicit_float32_conversion,raw_array,36864,5892,6.256619144602851
187,491,explicit_float32_conversion,npy_array_container,36992,5892,6.278343516632722
188,474,actual_numpy_fitted_float64,raw_array,73728,5688,12.962025316455696
188,474,actual_numpy_fitted_float64,npy_array_container,73856,5688,12.9845288326301
188,474,explicit_float32_conversion,raw_array,36864,5688,6.481012658227848
188,474,explicit_float32_conversion,npy_array_container,36992,5688,6.50351617440225
189,466,actual_numpy_fitted_float64,raw_array,73728,5592,13.184549356223176
189,466,actual_numpy_fitted_float64,npy_array_container,73856,5592,13.207439198855507
189,466,explicit_float32_conversion,raw_array,36864,5592,6.592274678111588
189,466,explicit_float32_conversion,npy_array_container,36992,5592,6.61516452074392
190,489,actual_numpy_fitted_float64,raw_array,73728,5868,12.56441717791411
190,489,actual_numpy_fitted_float64,npy_array_container,73856,5868,12.586230402181322
190,489,explicit_float32_conversion,raw_array,36864,5868,6.282208588957055
190,489,explicit_float32_conversion,npy_array_container,36992,5868,6.304021813224267
191,542,actual_numpy_fitted_float64,raw_array,73728,6504,11.335793357933579
191,542,actual_numpy_fitted_float64,npy_array_container,73856,6504,11.355473554735548
191,542,explicit_float32_conversion,raw_array,36864,6504,5.667896678966789
