conv_id,question_id,method,seed,spearman_hamming_distance_vs_native,mean_top3_overlap_vs_native
locomo_2,locomo_2_qa105,ITQ96_CENTERED,101.0,0.31641363403644973,0.6666666666666665
locomo_2,locomo_2_qa105,ITQ96_CENTERED,202.0,0.2964964397816823,0.33333333333333326
locomo_2,locomo_2_qa105,ITQ96_CENTERED,303.0,0.2859902487960123,0.33333333333333326
locomo_2,locomo_2_qa105,ITQ96_CENTERED,404.0,0.3199310249403082,0.33333333333333326
locomo_2,locomo_2_qa105,ITQ96_CENTERED,505.0,0.2629968628526294,0.4666666666666666
locomo_2,locomo_2_qa106,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa106,HAAR96_SIGN,43001.0,0.21672726070774825,0.6666666666666665
locomo_2,locomo_2_qa106,HAAR96_SIGN,43002.0,0.2972303073717607,0.33333333333333326
locomo_2,locomo_2_qa106,HAAR96_SIGN,43003.0,0.3586239447934347,0.6666666666666665
locomo_2,locomo_2_qa106,HAAR96_SIGN,43004.0,0.29397847985831643,0.6666666666666665
locomo_2,locomo_2_qa106,HAAR96_SIGN,43005.0,0.27866018121805586,0.6666666666666665
locomo_2,locomo_2_qa106,ITQ96_CENTERED,101.0,0.29189516770088675,0.6666666666666665
locomo_2,locomo_2_qa106,ITQ96_CENTERED,202.0,0.35839239423166125,0.6666666666666665
locomo_2,locomo_2_qa106,ITQ96_CENTERED,303.0,0.3130402212253251,0.6666666666666665
locomo_2,locomo_2_qa106,ITQ96_CENTERED,404.0,0.3337232852141523,0.6666666666666665
locomo_2,locomo_2_qa106,ITQ96_CENTERED,505.0,0.3222319828116983,0.33333333333333326
locomo_2,locomo_2_qa107,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa107,HAAR96_SIGN,43001.0,0.20214064571073548,0.33333333333333326
locomo_2,locomo_2_qa107,HAAR96_SIGN,43002.0,0.29746242391479566,0.0
locomo_2,locomo_2_qa107,HAAR96_SIGN,43003.0,0.20146658669241474,0.33333333333333326
locomo_2,locomo_2_qa107,HAAR96_SIGN,43004.0,0.19192945892471922,0.33333333333333326
locomo_2,locomo_2_qa107,HAAR96_SIGN,43005.0,0.23078435314106754,0.0
locomo_2,locomo_2_qa107,ITQ96_CENTERED,101.0,0.25727247573980394,0.0
locomo_2,locomo_2_qa107,ITQ96_CENTERED,202.0,0.24927033776737345,0.33333333333333326
locomo_2,locomo_2_qa107,ITQ96_CENTERED,303.0,0.17998983808639152,0.33333333333333326
locomo_2,locomo_2_qa107,ITQ96_CENTERED,404.0,0.28453606623439,0.33333333333333326
locomo_2,locomo_2_qa107,ITQ96_CENTERED,505.0,0.2607981103021835,0.33333333333333326
locomo_2,locomo_2_qa108,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa108,HAAR96_SIGN,43001.0,0.1868746217763699,0.33333333333333326
locomo_2,locomo_2_qa108,HAAR96_SIGN,43002.0,0.22778502456563204,0.33333333333333326
locomo_2,locomo_2_qa108,HAAR96_SIGN,43003.0,0.2332707472376126,0.33333333333333326
locomo_2,locomo_2_qa108,HAAR96_SIGN,43004.0,0.2732741594178476,0.33333333333333326
locomo_2,locomo_2_qa108,HAAR96_SIGN,43005.0,0.2119446908086976,0.08333333333333333
locomo_2,locomo_2_qa108,ITQ96_CENTERED,101.0,0.27423815674423463,0.33333333333333326
locomo_2,locomo_2_qa108,ITQ96_CENTERED,202.0,0.24797243215094628,0.33333333333333326
locomo_2,locomo_2_qa108,ITQ96_CENTERED,303.0,0.32768333286805246,0.33333333333333326
locomo_2,locomo_2_qa108,ITQ96_CENTERED,404.0,0.17253196406855725,0.33333333333333326
locomo_2,locomo_2_qa108,ITQ96_CENTERED,505.0,0.25531879827631654,0.33333333333333326
locomo_2,locomo_2_qa109,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa109,HAAR96_SIGN,43001.0,0.31143944297097814,0.0
locomo_2,locomo_2_qa109,HAAR96_SIGN,43002.0,0.28093948139934893,0.0
locomo_2,locomo_2_qa109,HAAR96_SIGN,43003.0,0.26926958321454975,0.0
locomo_2,locomo_2_qa109,HAAR96_SIGN,43004.0,0.3048154706518178,0.0
locomo_2,locomo_2_qa109,HAAR96_SIGN,43005.0,0.2876680158882141,0.0
locomo_2,locomo_2_qa109,ITQ96_CENTERED,101.0,0.25991207206705386,0.0
locomo_2,locomo_2_qa109,ITQ96_CENTERED,202.0,0.32502937564129286,0.0
locomo_2,locomo_2_qa109,ITQ96_CENTERED,303.0,0.357497089152177,0.0
locomo_2,locomo_2_qa109,ITQ96_CENTERED,404.0,0.3307181897445411,0.0
locomo_2,locomo_2_qa109,ITQ96_CENTERED,505.0,0.2693495226060005,0.0
locomo_2,locomo_2_qa110,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa110,HAAR96_SIGN,43001.0,0.19055105586781257,0.33333333333333326
locomo_2,locomo_2_qa110,HAAR96_SIGN,43002.0,0.2675465335059254,0.33333333333333326
locomo_2,locomo_2_qa110,HAAR96_SIGN,43003.0,0.1861844414353947,0.33333333333333326
locomo_2,locomo_2_qa110,HAAR96_SIGN,43004.0,0.20679851014799372,0.33333333333333326
locomo_2,locomo_2_qa110,HAAR96_SIGN,43005.0,0.1942731169862411,0.33333333333333326
locomo_2,locomo_2_qa110,ITQ96_CENTERED,101.0,0.261417136547764,0.33333333333333326
locomo_2,locomo_2_qa110,ITQ96_CENTERED,202.0,0.20684969165155553,0.33333333333333326
locomo_2,locomo_2_qa110,ITQ96_CENTERED,303.0,0.25190568842073674,0.33333333333333326
locomo_2,locomo_2_qa110,ITQ96_CENTERED,404.0,0.29689805202526254,0.33333333333333326
locomo_2,locomo_2_qa110,ITQ96_CENTERED,505.0,0.20192416654888118,0.33333333333333326
locomo_2,locomo_2_qa111,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa111,HAAR96_SIGN,43001.0,0.2965409051867647,0.33333333333333326
locomo_2,locomo_2_qa111,HAAR96_SIGN,43002.0,0.3076403360280975,0.33333333333333326
locomo_2,locomo_2_qa111,HAAR96_SIGN,43003.0,0.26533828880013727,0.0
locomo_2,locomo_2_qa111,HAAR96_SIGN,43004.0,0.2763248582252414,0.0
locomo_2,locomo_2_qa111,HAAR96_SIGN,43005.0,0.2835559046151805,0.33333333333333326
locomo_2,locomo_2_qa111,ITQ96_CENTERED,101.0,0.33653864331450833,0.33333333333333326
locomo_2,locomo_2_qa111,ITQ96_CENTERED,202.0,0.32617805220188295,0.33333333333333326
locomo_2,locomo_2_qa111,ITQ96_CENTERED,303.0,0.28896776173996175,0.33333333333333326
locomo_2,locomo_2_qa111,ITQ96_CENTERED,404.0,0.31802988865787746,0.33333333333333326
locomo_2,locomo_2_qa111,ITQ96_CENTERED,505.0,0.28309801313290733,0.33333333333333326
locomo_2,locomo_2_qa112,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa112,HAAR96_SIGN,43001.0,0.19669272705050653,0.33333333333333326
locomo_2,locomo_2_qa112,HAAR96_SIGN,43002.0,0.20102796302062823,0.33333333333333326
locomo_2,locomo_2_qa112,HAAR96_SIGN,43003.0,0.15058971954712805,0.0
locomo_2,locomo_2_qa112,HAAR96_SIGN,43004.0,0.17688642915281438,0.21666666666666665
locomo_2,locomo_2_qa112,HAAR96_SIGN,43005.0,0.16294316237751655,0.5833333333333333
locomo_2,locomo_2_qa112,ITQ96_CENTERED,101.0,0.12207881022960905,0.33333333333333326
locomo_2,locomo_2_qa112,ITQ96_CENTERED,202.0,0.17843527350782956,0.0
locomo_2,locomo_2_qa112,ITQ96_CENTERED,303.0,0.11126973529115934,0.16666666666666669
locomo_2,locomo_2_qa112,ITQ96_CENTERED,404.0,0.13129382373619972,0.33333333333333326
locomo_2,locomo_2_qa112,ITQ96_CENTERED,505.0,0.19956125522077073,0.0
locomo_2,locomo_2_qa113,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa113,HAAR96_SIGN,43001.0,0.30263405243539276,0.33333333333333326
locomo_2,locomo_2_qa113,HAAR96_SIGN,43002.0,0.3083880006939897,0.0
locomo_2,locomo_2_qa113,HAAR96_SIGN,43003.0,0.29487694341286963,0.0
locomo_2,locomo_2_qa113,HAAR96_SIGN,43004.0,0.30677306038490454,0.0
locomo_2,locomo_2_qa113,HAAR96_SIGN,43005.0,0.3130613968996412,0.0
locomo_2,locomo_2_qa113,ITQ96_CENTERED,101.0,0.3467810278424318,0.0
locomo_2,locomo_2_qa113,ITQ96_CENTERED,202.0,0.33495965602788946,0.33333333333333326
locomo_2,locomo_2_qa113,ITQ96_CENTERED,303.0,0.30984400608859924,0.09999999999999999
locomo_2,locomo_2_qa113,ITQ96_CENTERED,404.0,0.3203626402595298,0.33333333333333326
locomo_2,locomo_2_qa113,ITQ96_CENTERED,505.0,0.32623319589924293,0.03333333333333333
locomo_2,locomo_2_qa114,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa114,HAAR96_SIGN,43001.0,0.23796511679968615,0.0
locomo_2,locomo_2_qa114,HAAR96_SIGN,43002.0,0.2099475238160335,0.0
locomo_2,locomo_2_qa114,HAAR96_SIGN,43003.0,0.2636468726149027,0.0
locomo_2,locomo_2_qa114,HAAR96_SIGN,43004.0,0.24660996757734227,0.0
locomo_2,locomo_2_qa114,HAAR96_SIGN,43005.0,0.25724476017283543,0.0
locomo_2,locomo_2_qa114,ITQ96_CENTERED,101.0,0.2704988174092649,0.0
locomo_2,locomo_2_qa114,ITQ96_CENTERED,202.0,0.31600331221281613,0.0
locomo_2,locomo_2_qa114,ITQ96_CENTERED,303.0,0.32575252702682145,0.0
locomo_2,locomo_2_qa114,ITQ96_CENTERED,404.0,0.25428002982964637,0.0
locomo_2,locomo_2_qa114,ITQ96_CENTERED,505.0,0.2803464678703978,0.0
locomo_2,locomo_2_qa115,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa115,HAAR96_SIGN,43001.0,0.2498625239440648,0.33333333333333326
locomo_2,locomo_2_qa115,HAAR96_SIGN,43002.0,0.2217491050263267,0.33333333333333326
locomo_2,locomo_2_qa115,HAAR96_SIGN,43003.0,0.2624169085706309,0.0
locomo_2,locomo_2_qa115,HAAR96_SIGN,43004.0,0.26852084417292543,0.6666666666666665
locomo_2,locomo_2_qa115,HAAR96_SIGN,43005.0,0.29386383394901766,0.33333333333333326
locomo_2,locomo_2_qa115,ITQ96_CENTERED,101.0,0.2724776649742066,0.33333333333333326
locomo_2,locomo_2_qa115,ITQ96_CENTERED,202.0,0.3115328051761113,0.33333333333333326
locomo_2,locomo_2_qa115,ITQ96_CENTERED,303.0,0.276098957651685,0.0
locomo_2,locomo_2_qa115,ITQ96_CENTERED,404.0,0.33057315922370367,0.6666666666666665
locomo_2,locomo_2_qa115,ITQ96_CENTERED,505.0,0.27072417085351236,0.33333333333333326
locomo_2,locomo_2_qa116,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa116,HAAR96_SIGN,43001.0,0.26776406504291483,0.0
locomo_2,locomo_2_qa116,HAAR96_SIGN,43002.0,0.26411962004175815,0.16666666666666669
locomo_2,locomo_2_qa116,HAAR96_SIGN,43003.0,0.22127380620625214,0.0
locomo_2,locomo_2_qa116,HAAR96_SIGN,43004.0,0.33203804791503155,0.33333333333333326
locomo_2,locomo_2_qa116,HAAR96_SIGN,43005.0,0.23019069124531222,0.0
locomo_2,locomo_2_qa116,ITQ96_CENTERED,101.0,0.28030805760181826,0.08333333333333333
locomo_2,locomo_2_qa116,ITQ96_CENTERED,202.0,0.20533960150642702,0.33333333333333326
locomo_2,locomo_2_qa116,ITQ96_CENTERED,303.0,0.2638545408410988,0.0
locomo_2,locomo_2_qa116,ITQ96_CENTERED,404.0,0.2607446215217589,0.0
locomo_2,locomo_2_qa116,ITQ96_CENTERED,505.0,0.2573890740364751,0.33333333333333326
locomo_2,locomo_2_qa117,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa117,HAAR96_SIGN,43001.0,0.23055769380159294,0.0
locomo_2,locomo_2_qa117,HAAR96_SIGN,43002.0,0.2243848137502684,0.0
locomo_2,locomo_2_qa117,HAAR96_SIGN,43003.0,0.24494089483798775,0.0
locomo_2,locomo_2_qa117,HAAR96_SIGN,43004.0,0.2731628738824467,0.0
locomo_2,locomo_2_qa117,HAAR96_SIGN,43005.0,0.24118956312347817,0.33333333333333326
locomo_2,locomo_2_qa117,ITQ96_CENTERED,101.0,0.19933329505036865,0.0
locomo_2,locomo_2_qa117,ITQ96_CENTERED,202.0,0.2896387000191528,0.33333333333333326
locomo_2,locomo_2_qa117,ITQ96_CENTERED,303.0,0.28672857507879973,0.0
locomo_2,locomo_2_qa117,ITQ96_CENTERED,404.0,0.2642257161124537,0.0
locomo_2,locomo_2_qa117,ITQ96_CENTERED,505.0,0.27062978905844465,0.0
locomo_2,locomo_2_qa118,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa118,HAAR96_SIGN,43001.0,0.26591178440487967,0.33333333333333326
locomo_2,locomo_2_qa118,HAAR96_SIGN,43002.0,0.2983351602932216,0.33333333333333326
locomo_2,locomo_2_qa118,HAAR96_SIGN,43003.0,0.2942733991007418,0.33333333333333326
locomo_2,locomo_2_qa118,HAAR96_SIGN,43004.0,0.32012581943631896,0.5333333333333332
locomo_2,locomo_2_qa118,HAAR96_SIGN,43005.0,0.2165911155937127,0.0
locomo_2,locomo_2_qa118,ITQ96_CENTERED,101.0,0.3291230278028599,0.6666666666666665
locomo_2,locomo_2_qa118,ITQ96_CENTERED,202.0,0.35795643404758803,0.33333333333333326
locomo_2,locomo_2_qa118,ITQ96_CENTERED,303.0,0.32974503710253456,0.33333333333333326
locomo_2,locomo_2_qa118,ITQ96_CENTERED,404.0,0.3254998963209442,0.33333333333333326
locomo_2,locomo_2_qa118,ITQ96_CENTERED,505.0,0.3113099286292559,0.33333333333333326
locomo_2,locomo_2_qa119,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa119,HAAR96_SIGN,43001.0,0.29398994653625315,0.6666666666666665
locomo_2,locomo_2_qa119,HAAR96_SIGN,43002.0,0.2802312483697546,0.45000000000000007
locomo_2,locomo_2_qa119,HAAR96_SIGN,43003.0,0.2949032857183999,0.45000000000000007
locomo_2,locomo_2_qa119,HAAR96_SIGN,43004.0,0.3333514179351818,0.45000000000000007
locomo_2,locomo_2_qa119,HAAR96_SIGN,43005.0,0.29086438709634077,0.45000000000000007
locomo_2,locomo_2_qa119,ITQ96_CENTERED,101.0,0.3328434108561677,0.5
locomo_2,locomo_2_qa119,ITQ96_CENTERED,202.0,0.24044039715179458,0.5833333333333333
locomo_2,locomo_2_qa119,ITQ96_CENTERED,303.0,0.2694216603320695,0.33333333333333326
locomo_2,locomo_2_qa119,ITQ96_CENTERED,404.0,0.3145986911411604,0.33333333333333326
locomo_2,locomo_2_qa119,ITQ96_CENTERED,505.0,0.3145537703759709,0.33333333333333326
locomo_2,locomo_2_qa120,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa120,HAAR96_SIGN,43001.0,0.24330106134645352,0.21666666666666665
locomo_2,locomo_2_qa120,HAAR96_SIGN,43002.0,0.24729853001816468,0.0
locomo_2,locomo_2_qa120,HAAR96_SIGN,43003.0,0.328644110104288,0.21666666666666665
locomo_2,locomo_2_qa120,HAAR96_SIGN,43004.0,0.25033252982658116,0.21666666666666665
locomo_2,locomo_2_qa120,HAAR96_SIGN,43005.0,0.2637100915832441,0.0
locomo_2,locomo_2_qa120,ITQ96_CENTERED,101.0,0.3368034071084352,0.0
locomo_2,locomo_2_qa120,ITQ96_CENTERED,202.0,0.22082967828039063,0.21666666666666665
locomo_2,locomo_2_qa120,ITQ96_CENTERED,303.0,0.26390416634655345,0.21666666666666665
locomo_2,locomo_2_qa120,ITQ96_CENTERED,404.0,0.2877925784800193,0.21666666666666665
locomo_2,locomo_2_qa120,ITQ96_CENTERED,505.0,0.26113180480725984,0.21666666666666665
locomo_2,locomo_2_qa121,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa121,HAAR96_SIGN,43001.0,0.3469387386127238,0.33333333333333326
locomo_2,locomo_2_qa121,HAAR96_SIGN,43002.0,0.3243327653592429,0.33333333333333326
locomo_2,locomo_2_qa121,HAAR96_SIGN,43003.0,0.2785034776437208,0.33333333333333326
locomo_2,locomo_2_qa121,HAAR96_SIGN,43004.0,0.2826738500784855,0.33333333333333326
locomo_2,locomo_2_qa121,HAAR96_SIGN,43005.0,0.26766373099657825,0.33333333333333326
locomo_2,locomo_2_qa121,ITQ96_CENTERED,101.0,0.3159116485603641,0.33333333333333326
locomo_2,locomo_2_qa121,ITQ96_CENTERED,202.0,0.2957476837013259,0.33333333333333326
locomo_2,locomo_2_qa121,ITQ96_CENTERED,303.0,0.3136234928637481,0.33333333333333326
locomo_2,locomo_2_qa121,ITQ96_CENTERED,404.0,0.23475239209441273,0.33333333333333326
locomo_2,locomo_2_qa121,ITQ96_CENTERED,505.0,0.24496527238091473,0.33333333333333326
locomo_2,locomo_2_qa122,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa122,HAAR96_SIGN,43001.0,0.32591498850539463,0.0
locomo_2,locomo_2_qa122,HAAR96_SIGN,43002.0,0.27807074315470226,0.0
locomo_2,locomo_2_qa122,HAAR96_SIGN,43003.0,0.29874478148567,0.0
locomo_2,locomo_2_qa122,HAAR96_SIGN,43004.0,0.34695482419279583,0.0
locomo_2,locomo_2_qa122,HAAR96_SIGN,43005.0,0.3104352864756442,0.0
locomo_2,locomo_2_qa122,ITQ96_CENTERED,101.0,0.3165715412067682,0.0
locomo_2,locomo_2_qa122,ITQ96_CENTERED,202.0,0.3593071847537139,0.0
locomo_2,locomo_2_qa122,ITQ96_CENTERED,303.0,0.310677816294746,0.0
locomo_2,locomo_2_qa122,ITQ96_CENTERED,404.0,0.3023108428505672,0.0
locomo_2,locomo_2_qa122,ITQ96_CENTERED,505.0,0.32529427564000335,0.0
locomo_2,locomo_2_qa123,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa123,HAAR96_SIGN,43001.0,0.20049802850338377,0.33333333333333326
locomo_2,locomo_2_qa123,HAAR96_SIGN,43002.0,0.20047156594250456,0.33333333333333326
locomo_2,locomo_2_qa123,HAAR96_SIGN,43003.0,0.11586880047531553,0.6666666666666665
locomo_2,locomo_2_qa123,HAAR96_SIGN,43004.0,0.17147167093845325,0.6666666666666665
locomo_2,locomo_2_qa123,HAAR96_SIGN,43005.0,0.1662613475295731,0.6666666666666665
locomo_2,locomo_2_qa123,ITQ96_CENTERED,101.0,0.14671097655635731,0.7
locomo_2,locomo_2_qa123,ITQ96_CENTERED,202.0,0.2155685505682362,0.6666666666666665
locomo_2,locomo_2_qa123,ITQ96_CENTERED,303.0,0.16143897265361642,0.6666666666666665
locomo_2,locomo_2_qa123,ITQ96_CENTERED,404.0,0.18781654271867762,0.4333333333333334
locomo_2,locomo_2_qa123,ITQ96_CENTERED,505.0,0.18781825370416047,0.4333333333333334
locomo_2,locomo_2_qa124,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa124,HAAR96_SIGN,43001.0,0.2873772489826879,0.0
locomo_2,locomo_2_qa124,HAAR96_SIGN,43002.0,0.2552748196939364,0.0
locomo_2,locomo_2_qa124,HAAR96_SIGN,43003.0,0.24914165595161453,0.0
locomo_2,locomo_2_qa124,HAAR96_SIGN,43004.0,0.2218434725028886,0.0
locomo_2,locomo_2_qa124,HAAR96_SIGN,43005.0,0.2841540105147486,0.0
locomo_2,locomo_2_qa124,ITQ96_CENTERED,101.0,0.3004666784921066,0.0
locomo_2,locomo_2_qa124,ITQ96_CENTERED,202.0,0.29311278293117377,0.0
locomo_2,locomo_2_qa124,ITQ96_CENTERED,303.0,0.319824881392505,0.0
locomo_2,locomo_2_qa124,ITQ96_CENTERED,404.0,0.23948578694912767,0.0
locomo_2,locomo_2_qa124,ITQ96_CENTERED,505.0,0.26610299484501926,0.0
locomo_2,locomo_2_qa125,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa125,HAAR96_SIGN,43001.0,0.21653898457414822,0.33333333333333326
locomo_2,locomo_2_qa125,HAAR96_SIGN,43002.0,0.1932078125936703,0.11666666666666665
locomo_2,locomo_2_qa125,HAAR96_SIGN,43003.0,0.2346353159179516,0.33333333333333326
locomo_2,locomo_2_qa125,HAAR96_SIGN,43004.0,0.2168587060986168,0.33333333333333326
locomo_2,locomo_2_qa125,HAAR96_SIGN,43005.0,0.2851517739493082,0.33333333333333326
locomo_2,locomo_2_qa125,ITQ96_CENTERED,101.0,0.16605343269949058,0.0
locomo_2,locomo_2_qa125,ITQ96_CENTERED,202.0,0.20901598993113207,0.33333333333333326
locomo_2,locomo_2_qa125,ITQ96_CENTERED,303.0,0.23276519539986715,0.33333333333333326
locomo_2,locomo_2_qa125,ITQ96_CENTERED,404.0,0.2433910607670561,0.15
locomo_2,locomo_2_qa125,ITQ96_CENTERED,505.0,0.26103033965293054,0.33333333333333326
locomo_2,locomo_2_qa126,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa126,HAAR96_SIGN,43001.0,0.19790117176933794,0.33333333333333326
locomo_2,locomo_2_qa126,HAAR96_SIGN,43002.0,0.23094642517541875,0.0
locomo_2,locomo_2_qa126,HAAR96_SIGN,43003.0,0.2562375718803187,0.0
locomo_2,locomo_2_qa126,HAAR96_SIGN,43004.0,0.2541174924173165,0.0
locomo_2,locomo_2_qa126,HAAR96_SIGN,43005.0,0.20951545438328625,0.0
locomo_2,locomo_2_qa126,ITQ96_CENTERED,101.0,0.2591248303160463,0.0
locomo_2,locomo_2_qa126,ITQ96_CENTERED,202.0,0.20712557366207907,0.0
locomo_2,locomo_2_qa126,ITQ96_CENTERED,303.0,0.2599470571545292,0.16666666666666669
locomo_2,locomo_2_qa126,ITQ96_CENTERED,404.0,0.14161371400160613,0.0
locomo_2,locomo_2_qa126,ITQ96_CENTERED,505.0,0.20156925223676742,0.0
locomo_2,locomo_2_qa127,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa127,HAAR96_SIGN,43001.0,0.19766863656357328,0.33333333333333326
locomo_2,locomo_2_qa127,HAAR96_SIGN,43002.0,0.2296584616428795,0.0
locomo_2,locomo_2_qa127,HAAR96_SIGN,43003.0,0.22877674056577896,0.33333333333333326
locomo_2,locomo_2_qa127,HAAR96_SIGN,43004.0,0.26287285396292354,0.6666666666666665
locomo_2,locomo_2_qa127,HAAR96_SIGN,43005.0,0.20114949223927037,0.33333333333333326
locomo_2,locomo_2_qa127,ITQ96_CENTERED,101.0,0.28461843250788776,0.0
locomo_2,locomo_2_qa127,ITQ96_CENTERED,202.0,0.21948405093209697,0.0
locomo_2,locomo_2_qa127,ITQ96_CENTERED,303.0,0.1856608128378213,0.0
locomo_2,locomo_2_qa127,ITQ96_CENTERED,404.0,0.1971525671366729,0.33333333333333326
locomo_2,locomo_2_qa127,ITQ96_CENTERED,505.0,0.2008422322286593,0.16666666666666669
locomo_2,locomo_2_qa128,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa128,HAAR96_SIGN,43001.0,0.2728591849961336,0.0
locomo_2,locomo_2_qa128,HAAR96_SIGN,43002.0,0.265054243691782,0.0
locomo_2,locomo_2_qa128,HAAR96_SIGN,43003.0,0.3104496936706625,0.0
locomo_2,locomo_2_qa128,HAAR96_SIGN,43004.0,0.3177247330315432,0.33333333333333326
locomo_2,locomo_2_qa128,HAAR96_SIGN,43005.0,0.27157649065537937,0.0
locomo_2,locomo_2_qa128,ITQ96_CENTERED,101.0,0.3099147250428804,0.0
locomo_2,locomo_2_qa128,ITQ96_CENTERED,202.0,0.20591248145132177,0.0
locomo_2,locomo_2_qa128,ITQ96_CENTERED,303.0,0.2979002049177393,0.33333333333333326
locomo_2,locomo_2_qa128,ITQ96_CENTERED,404.0,0.26001978938336195,0.33333333333333326
locomo_2,locomo_2_qa128,ITQ96_CENTERED,505.0,0.24992154402248698,0.33333333333333326
locomo_2,locomo_2_qa129,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa129,HAAR96_SIGN,43001.0,0.2820753797190344,0.41666666666666663
locomo_2,locomo_2_qa129,HAAR96_SIGN,43002.0,0.24708848361035934,0.5
locomo_2,locomo_2_qa129,HAAR96_SIGN,43003.0,0.2972698249358048,0.6666666666666665
locomo_2,locomo_2_qa129,HAAR96_SIGN,43004.0,0.26022400119042954,0.33333333333333326
locomo_2,locomo_2_qa129,HAAR96_SIGN,43005.0,0.28571399409465575,0.5
locomo_2,locomo_2_qa129,ITQ96_CENTERED,101.0,0.2837020593901032,0.6666666666666665
locomo_2,locomo_2_qa129,ITQ96_CENTERED,202.0,0.27483191796431844,0.16666666666666669
locomo_2,locomo_2_qa129,ITQ96_CENTERED,303.0,0.2860204346063174,0.33333333333333326
locomo_2,locomo_2_qa129,ITQ96_CENTERED,404.0,0.276975760155776,0.6666666666666665
locomo_2,locomo_2_qa129,ITQ96_CENTERED,505.0,0.21485653859110057,0.33333333333333326
locomo_2,locomo_2_qa130,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa130,HAAR96_SIGN,43001.0,0.33015646210388544,0.6666666666666665
locomo_2,locomo_2_qa130,HAAR96_SIGN,43002.0,0.2747005671170658,0.6666666666666665
locomo_2,locomo_2_qa130,HAAR96_SIGN,43003.0,0.23108906454525016,0.6666666666666665
locomo_2,locomo_2_qa130,HAAR96_SIGN,43004.0,0.31473671418871585,0.6666666666666665
locomo_2,locomo_2_qa130,HAAR96_SIGN,43005.0,0.23240788858237982,0.41666666666666663
locomo_2,locomo_2_qa130,ITQ96_CENTERED,101.0,0.24633289163609995,0.6666666666666665
locomo_2,locomo_2_qa130,ITQ96_CENTERED,202.0,0.2667939738790944,0.6666666666666665
locomo_2,locomo_2_qa130,ITQ96_CENTERED,303.0,0.32099520922673686,0.6666666666666665
locomo_2,locomo_2_qa130,ITQ96_CENTERED,404.0,0.25567032644429105,0.6666666666666665
locomo_2,locomo_2_qa130,ITQ96_CENTERED,505.0,0.33752744776306026,0.6666666666666665
locomo_2,locomo_2_qa131,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa131,HAAR96_SIGN,43001.0,0.2475201879158711,0.0
locomo_2,locomo_2_qa131,HAAR96_SIGN,43002.0,0.26957965687160007,0.11666666666666665
locomo_2,locomo_2_qa131,HAAR96_SIGN,43003.0,0.2217033846944015,0.0
locomo_2,locomo_2_qa131,HAAR96_SIGN,43004.0,0.28302161586072744,0.11666666666666665
locomo_2,locomo_2_qa131,HAAR96_SIGN,43005.0,0.30264968610484644,0.0
locomo_2,locomo_2_qa131,ITQ96_CENTERED,101.0,0.27043250543933706,0.11666666666666665
locomo_2,locomo_2_qa131,ITQ96_CENTERED,202.0,0.2528806815284185,0.11666666666666665
locomo_2,locomo_2_qa131,ITQ96_CENTERED,303.0,0.2645747555854853,0.0
locomo_2,locomo_2_qa131,ITQ96_CENTERED,404.0,0.3327712681455926,0.11666666666666665
locomo_2,locomo_2_qa131,ITQ96_CENTERED,505.0,0.27670188630894343,0.0
locomo_2,locomo_2_qa132,NATIVE_SIGN96,,1.0,1.0
locomo_2,locomo_2_qa132,HAAR96_SIGN,43001.0,0.22216504468939927,1.0
locomo_2,locomo_2_qa132,HAAR96_SIGN,43002.0,0.2347365145492049,1.0
locomo_2,locomo_2_qa132,HAAR96_SIGN,43003.0,0.2189096893593563,1.0
locomo_2,locomo_2_qa132,HAAR96_SIGN,43004.0,0.14761210506425618,0.6666666666666665
