group,n,distribution,seed_i,seed_j,raw_frobenius,raw_normalized,signed_permutation_frobenius,signed_permutation_normalized
haar_null_shared,,,8312011,8312019,13.786562921787915,1.4070851860480993,11.847628981989601,1.2091935694868432
haar_null_shared,,,8312011,8312020,13.863369305279013,1.4149242047373374,11.852456629358208,1.2096862891831424
haar_null_shared,,,8312012,8312013,13.879307822613447,1.4165509228509152,11.85299272072421,1.209741003779068
haar_null_shared,,,8312012,8312014,13.929009615420332,1.4216235908375152,11.879136298058178,1.2124092714673684
haar_null_shared,,,8312012,8312015,13.883200820772604,1.416948250311729,11.855750582612647,1.2100224768793904
haar_null_shared,,,8312012,8312016,13.805724380094823,1.4090408441972466,11.818368981276944,1.2062072331693647
haar_null_shared,,,8312012,8312017,13.900978985552108,1.4187627266564333,11.836800959012862,1.208088439019504
haar_null_shared,,,8312012,8312018,13.78521185637577,1.406947293511896,11.859771706155817,1.2104328810824512
haar_null_shared,,,8312012,8312019,13.855155757798443,1.4140859130579408,11.9128836437412,1.2158535955130652
haar_null_shared,,,8312012,8312020,13.899216935243174,1.41858288814985,11.811576377817712,1.2055139659818572
haar_null_shared,,,8312013,8312014,13.88551249498472,1.4171841845730304,11.854038743510664,1.209847763032657
haar_null_shared,,,8312013,8312015,13.760851058630681,1.404460980003454,11.881873468421853,1.2126886327477882
haar_null_shared,,,8312013,8312016,14.029210927615772,1.4318503444390214,11.862238165041216,1.210684612988317
haar_null_shared,,,8312013,8312017,13.880660065855055,1.4166889355988348,11.886399820829253,1.2131506016558775
haar_null_shared,,,8312013,8312018,13.905849188973669,1.4192597897116992,11.833675372161515,1.2077694351473143
haar_null_shared,,,8312013,8312019,13.849491453891881,1.4135078024613104,11.870811719857674,1.2115596477625714
haar_null_shared,,,8312013,8312020,13.805054452358744,1.4089724699839996,11.827744113100739,1.2071640785543492
haar_null_shared,,,8312014,8312015,13.922214458017075,1.4209300629891872,11.826899022854848,1.207077826892306
haar_null_shared,,,8312014,8312016,13.873628690044479,1.4159712988102655,11.860148197045264,1.210471306522949
