distribution,n,data_seed,initialization_seed,iterations,converged,stop_reason,cap_hit,initial_objective_mean,final_objective_mean,initial_objective_sum,final_objective_sum,relative_training_objective_reduction,orthogonality_frobenius_error,monotonicity_violations,positive_half_step_increases_within_tolerance,largest_positive_half_step_increase,exact_zero_projection_entries_over_observed_steps,elapsed_seconds,data_sha256,initial_rotation_sha256,final_rotation_sha256,final_binary_codes_sha256
heterogeneous,500,5212500,7312001,64,True,relative_objective_stable_5,False,0.40777482451963587,0.26671214723944653,19573.19157694252,12802.183067493434,0.3459327766160234,2.7019766368918526e-14,0,0,0.0,0,0.17414390004705638,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,29d7236dfa0c7782784c0713c0010d5960193f97d12cb4e6272a316c5a840880,0cd795b1ce8624b35ad2adde58be36d0fc24860cc23c8a1725360b8782c084ed,60ffd6a4328870b13303a21982f6032eaa5c2c96768c0e8c474c33fd0b8b2784
heterogeneous,500,5212500,7312002,57,True,relative_objective_stable_5,False,0.40819360678927796,0.26705651838491645,19593.293125885342,12818.71288247599,0.3457601639440198,2.6694313273822e-14,0,0,0.0,0,0.14883319998625666,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,09c16380acd86ba0f5983001666952c1fe8cc07a623513c77b920059db08d699,11c67b552cd922c6f7a157af9073692a46e5b4c95e3923f6f5fda588dc1b8591,4616512112d6882234921d7a5264592ea5a3f84dd296aaa313468b5c03d18bbd
heterogeneous,500,5212500,7312003,59,True,relative_objective_stable_5,False,0.40928789822044154,0.26267945606136794,19645.819114581194,12608.613890945662,0.358203706477807,2.6366243514375557e-14,0,0,0.0,0,0.15471410006284714,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,87a5f1d6c00a09a058c0d77476edcc7307fa38209378932833f628623c5e6694,d97188b60e009bc5f43bcf3fecab2a85a3108d9de335a314159037c55063a1aa,ef0e7b36d6c2ccda1e4a41417457da128d7423b4f07f661ae0fdad2dd25bb071
heterogeneous,500,5212500,7312004,74,True,relative_objective_stable_5,False,0.4113737350627242,0.2651447246637451,19745.93928301076,12726.946783859765,0.35546511100589057,2.51310655905523e-14,0,0,0.0,0,0.18749240005854517,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,c02b50b360df6e448a4d0cfaa3a8025c5530cf04f1299e5c0f6d42ecc7845d09,29532d776837e6955ffcaa55bc460b3b90870b0b68b636cdb68185a84ea5ff59,3a16b4f9c0d549afe901778437831488eb4dd1f63311bc1a4c99858128bd53a0
heterogeneous,500,5212500,7312005,47,True,relative_objective_stable_5,False,0.409114314139579,0.2680834712723138,19637.487078699793,12868.006621071063,0.344722337970187,2.5675939334213907e-14,0,0,0.0,0,0.12428940006066114,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,6f239c7798ac2175ffea3d35a05164a1e8a997b58af62e007ee07e5ef9483fe5,f799612101f935d58f41e612c20f18df963156f041a45ec77ce3e929f410a432,600f812f1b6f0e1d0cb0558083574c5dc004a27ddb0e018fce224ef1b1ff5129
heterogeneous,500,5212500,7312006,54,True,relative_objective_stable_5,False,0.407893656677683,0.264643686009015,19578.895520528786,12702.89692843272,0.35119440649174877,2.609094306838943e-14,0,0,0.0,0,0.13985550007782876,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,dd16d4749df3a595fab6783363274f825c98a4a46db8d30cfb8d51e20f32fc61,d0bc80cec42c3b7d48138fd84fcd854daf8836e1423ad04f4861005b38b7c101,cef00ec68144183dcf32d38d0cc2c02ecaf5859e0b799b1ffd9618289b6fb299
heterogeneous,500,5212500,7312007,43,True,relative_objective_stable_5,False,0.4082474207257479,0.26614595174941097,19595.8761948359,12775.005683971727,0.34807683223992175,2.659525133787534e-14,0,0,0.0,0,0.111452899989672,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,fb6648a9b1aff69dc7787f7620959882aa42044aab171e5a030cf863501c7fac,1f848e0fefade3109494fdc10a9739b1fdf94245b875e1258f76db14e0bfb0b9,481f22b6aff6d4ea31d3fae7314858f12ba9fc8decf66ac0dbc31842440e68a0
heterogeneous,500,5212500,7312008,49,True,relative_objective_stable_5,False,0.4049200590550625,0.2639567435403268,19436.162834643,12669.923689935686,0.34812628409591095,2.852551768206814e-14,0,0,0.0,0,0.1261778000043705,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,ab9752160b0ea100d782e061c518e1853cea6bf2019ba0c47704cba1002f6ddf,6363c29cb619f0d8a39e9151b02d75353e7be65788ea11aa21d0f6c1f1c86090,6c92eac170071f06ace936ac9ebd743a58fa6231b29e6c334829d8b39d089549
heterogeneous,500,5212500,7312009,50,True,relative_objective_stable_5,False,0.41001393115458584,0.2672022237090345,19680.66869542012,12825.706738033658,0.34830940266687577,2.5890744127596285e-14,0,0,0.0,0,0.1298469000030309,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,03147f63aa4bf97b1f8b3ce584aa208fa04a24579e8d8e1a1de39df57b410e6d,b0518dfb72f63f78f37b0f6f7bf284455b7b4ac081792a296b9f66a102b22e85,fb4501ae5d251e1ec258eba80335c481421a0a7a3951b1933654aafbf8730d8c
heterogeneous,500,5212500,7312010,95,True,relative_objective_stable_5,False,0.40918707487480166,0.267106705305492,19640.97959399048,12821.121854663617,0.34722594698960557,2.6052905013103845e-14,0,0,0.0,0,0.24944199994206429,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,14f35ce06927678a59dd59d26a9724389a485cc3dffc963bcac4046bae766a34,e208e309141ceb608d4f73631bab241c199835cff1fcbdd3f7f2cb17411d712d,c87a4f437575cdc63603f881678c46861ed7bff1cdfe5184975c970438ae07fd
heterogeneous,500,5212500,7312011,36,True,relative_objective_stable_5,False,0.40920729433416786,0.2667680258162502,19641.95012804006,12804.86523918001,0.3480858491285802,2.771166028648464e-14,0,0,0.0,0,0.09355250000953674,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,29cc27e854074dcb7cc1d9a2eac087eead0871b2c61077be3062d9ef3f931820,451026a1c2137f6f3fae850cbc727509299454bd238988147d5e29f4aa56b22a,4678b60b49ad527fad63ef8cb885f10a0fc715c644c2c018e3b82db570e97b00
heterogeneous,500,5212500,7312012,47,True,relative_objective_stable_5,False,0.4099562202730323,0.2659143190402318,19677.89857310555,12763.887313931125,0.3513592283997255,2.7152674248019987e-14,0,0,0.0,0,0.11917870002798736,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,dc1a7babe16644337529c22e7a9294b5534ca55919e4c85756bf9c2be6d038b5,bd9e1cbd91722620a3cfbe5e0e227b66722390a593685f776bba948727e93eea,f9a22602efa53c9a595eac5d4967382812ee446d5834cc43753410aec7f904c7
heterogeneous,500,5212500,7312013,71,True,relative_objective_stable_5,False,0.41037343865347325,0.2678625519013364,19697.925055366715,12857.402491264147,0.347271225008487,2.739936237507493e-14,0,0,0.0,0,0.18379129993263632,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,2ae805ae258cddf4752bcf6cd2f3caefb21bd53199a2b18404e951f38b5c142e,9f2fa2cbaad0a4c4d51051c19042130006f9c4f5610706857f691fcaebf07ac4,bac3b70181ea0ba873ab08057365ecf8872b4d8cfe5e1b254a2c0120d5a58d80
heterogeneous,500,5212500,7312014,42,True,relative_objective_stable_5,False,0.40996645480481536,0.2660949067355671,19678.38983063114,12772.555523307223,0.350934927438747,2.699048609150811e-14,0,0,0.0,0,0.1100252999458462,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,94d8799a77edb0763fd9fc46fc42dd4ad6e8560b98adad5147efe8f07530255f,48d15557cb3a27e103efed901514a835b8c4d676d470cbc714082afd5a9a97fa,8ed49b87bea61df811a34d82d47d0b26855da29ceb093959450ca2c959594de9
heterogeneous,500,5212500,7312015,54,True,relative_objective_stable_5,False,0.40497230783952975,0.26802560571303036,19438.67077629743,12865.229074225457,0.33816312739281057,2.7367020132979287e-14,0,0,0.0,0,0.16273860004730523,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,26478f94f92f579abb988a4aee1bd8066ba64eff5b4179b9aa12eb8b2d38d860,7796e28aeae593b30f2e7dcbd5376ecc3b9d2b6e5813642e250fa58b141d7de1,d6ae99baa2ad15efc13aa946948bc8f724879e1dfe2d66d7f8c305f9b30d7f2e
heterogeneous,500,5212500,7312016,42,True,relative_objective_stable_5,False,0.40810308913551413,0.26689170600938156,19588.94827850468,12810.801888450314,0.34601890278571773,2.5833450766538567e-14,0,0,0.0,0,0.13057350006420165,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,3134165718aaeb6a31e150dedfddf9b597c56629b4d90c6bfa3a4716e07460b2,fb4e431ed20ad841c83073c598a6653ad69cf4c2a6e4de8ec928d2ed33a82405,9dcb7a0daf65611bd5ff249502d312e8adcec9420f89547d99a2183d09d25e2a
heterogeneous,500,5212500,7312017,40,True,relative_objective_stable_5,False,0.4074744524880648,0.2667222908311257,19558.77371942711,12802.669959894034,0.34542573355825745,2.694730323844793e-14,0,0,0.0,0,0.1698886000085622,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,b34362e585f7f7ea99dbb512620be21c1a9b8c581738bcbaf20dea35487f5877,a09f27c0dd3c20925d338bb44b2be69570114b9f1c0796226fabfce9777bcd5a,6d4db431c9dc59042df00438de87e1ccbabf748883997e102517b2cc113bbe87
heterogeneous,500,5212500,7312018,65,True,relative_objective_stable_5,False,0.4121490759285032,0.2654755365463982,19783.155644568153,12742.825754227115,0.35587496842416527,2.7148012400996254e-14,0,0,0.0,0,0.201530700083822,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,bf9469e1ec5451c1579d8b06451f1b86556194bd114370b700fd5b48eeed3fc1,f4a801bb6059091ecb5f79735f12dc929ef433e98a08b84405ce65292a791093,97fb1333f9c78a0198fae0251cab118dd208a3a21dc386085aff03ebbc9e8d9b
heterogeneous,500,5212500,7312019,73,True,relative_objective_stable_5,False,0.4092122997405851,0.26520318392751324,19642.190387548086,12729.752828520635,0.35191785756284594,2.871552901568647e-14,0,0,0.0,0,0.20808560005389154,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,7b59124bfd816b54117141b0ba0a99a2a443ba79bc8819a0f7de95c8edd8fefb,6f13eb27aa1826fc32bcb1ec80765f852c5999481f11cf6fdb8b8deca7db61a1,cd1417b1c262133e496955eff817c0a0979d6bffcc45caaaf3b513f62480f2fb
heterogeneous,500,5212500,7312020,46,True,relative_objective_stable_5,False,0.4098535679898985,0.2678506933231773,19672.97126351513,12856.83327951251,0.3464722177805248,2.6664318768056266e-14,0,0,0.0,0,0.12612060003448278,c3175781baf22fd3c6ee81fedfd4d300ed17f4d88b6c383456abf90ad953933b,707fcf116933a0c17d6c504e7dd5036df80900c37f7bf3c512d613ccb59ddcaa,618bcd0d67e2379612f5643a5982619c5dece32f2a730f1453db7624c313aa9e,726bd372d86d24812ece17a1d443acdac35c8625285aef4f28556e99de39a38e
rotated_heterogeneous,500,5212500,7312001,44,True,relative_objective_stable_5,False,0.4068616660165533,0.2677811378434929,19529.35996879456,12853.494616487658,0.34183738550439374,2.6519118551383236e-14,0,0,0.0,0,0.12927039992064238,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,29d7236dfa0c7782784c0713c0010d5960193f97d12cb4e6272a316c5a840880,a34d72ba63c114d4a0b5059c9594fc9c69c3fc97a60bea5ba944e09f830b6a20,8b2a317c834bba46ef4d219eafde84dd3ae5476396690bdcdc894c4fd743dbd4
rotated_heterogeneous,500,5212500,7312002,55,True,relative_objective_stable_5,False,0.40945596111184235,0.26645435487823527,19653.886133368433,12789.809034155292,0.34924783081750366,2.7158386045884156e-14,0,0,0.0,0,0.1512276999419555,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,09c16380acd86ba0f5983001666952c1fe8cc07a623513c77b920059db08d699,f44a95a40b36da68f7cf323e51e4aad8ba66c2602b1969fa089167cb052f4b63,d3d4909b25ceadffc2a47f6aae2d95927345f23610ed382e99e160dc1d59abb1
rotated_heterogeneous,500,5212500,7312003,51,True,relative_objective_stable_5,False,0.40773016944792534,0.26451528678582903,19571.048133500415,12696.733765719793,0.3512491676934578,2.7315484771276523e-14,0,0,0.0,0,0.13445120002143085,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,87a5f1d6c00a09a058c0d77476edcc7307fa38209378932833f628623c5e6694,785702d766fb4eac93652de75ac74c68123bfb61b397070717b6f81874fac359,0adee9a60a58a11cea63e58a16ef4f8d1db0ccb8053696ce25c0544be3ab69e5
rotated_heterogeneous,500,5212500,7312004,70,True,relative_objective_stable_5,False,0.4086249702114721,0.2663362207937658,19613.99857015066,12784.138598100757,0.3482135449139803,2.571933822130446e-14,0,0,0.0,0,0.19563169998582453,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,c02b50b360df6e448a4d0cfaa3a8025c5530cf04f1299e5c0f6d42ecc7845d09,be0f31bb1d8c2d5f942057280f2b782deb4d4cd15e6df26c5d5d85a6511fb8b4,f67564f84ecd26711008ad8e254ec49200357345e3266c7cf060a05496dd89dc
rotated_heterogeneous,500,5212500,7312005,75,True,relative_objective_stable_5,False,0.40927350129289564,0.2667452126332366,19645.12806205899,12803.770206395357,0.34824704802390566,2.637728664826219e-14,0,0,0.0,0,0.20076229993719608,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,6f239c7798ac2175ffea3d35a05164a1e8a997b58af62e007ee07e5ef9483fe5,227f6985f8ec6fb33ecb2be7fd44d6f74efaec0d3da5cbd9e17271278c4ebe34,a63a45a5dc63441785b2528817494180aa5986235d1d3d80b38761cb57aff25c
rotated_heterogeneous,500,5212500,7312006,55,True,relative_objective_stable_5,False,0.4098980516473736,0.26599431033258253,19675.106479073933,12767.72689596396,0.35107203056087793,2.5355046924622435e-14,0,0,0.0,0,0.14622370002325624,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,dd16d4749df3a595fab6783363274f825c98a4a46db8d30cfb8d51e20f32fc61,ff6248dde9adb73e9f4ef5cc1f3d118919b53f6d3bed54ef50000cbd536f1704,14b19d71ecacd7cf2cdf3f7f5bc0f61c5382de298e92858a1cab5346a6b54445
rotated_heterogeneous,500,5212500,7312007,48,True,relative_objective_stable_5,False,0.40922916868685616,0.26749240121100387,19643.000096969095,12839.635258128186,0.34635059844502397,2.6982576983360426e-14,0,0,0.0,0,0.13412929989863187,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,fb6648a9b1aff69dc7787f7620959882aa42044aab171e5a030cf863501c7fac,5f14e3c2063b8f923352437a5c32a50633209448c74a62c9762d0b1af883fdd0,b78427a30f5abf6a16d16de9ee139c1c2dd62f3723a11df4fd3e68f8c1473a69
rotated_heterogeneous,500,5212500,7312008,45,True,relative_objective_stable_5,False,0.40728165003195227,0.2651469990088215,19549.51920153371,12727.055952423432,0.34898368490694326,2.6175631409456624e-14,0,0,0.0,0,0.12769550003577024,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,ab9752160b0ea100d782e061c518e1853cea6bf2019ba0c47704cba1002f6ddf,a2e63e7b21b515971c25a8add46545768d746c9706e69841e77d4713b4097a72,adb41c844d651406c5280811d17272e7e14e65228a5b5106ac12fd6fa1547880
rotated_heterogeneous,500,5212500,7312009,41,True,relative_objective_stable_5,False,0.40773520920270956,0.27050451593858205,19571.29004173006,12984.216765051939,0.3365681701427505,2.5881120460512835e-14,0,0,0.0,0,0.1114419000223279,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,03147f63aa4bf97b1f8b3ce584aa208fa04a24579e8d8e1a1de39df57b410e6d,d2b9610ae4854b81af95ca5878c58094473b4115da19767163da58462300b865,8dbaec1e81590b961e4454102f783889e16131166e8d76ca30007c2c5a5e28af
rotated_heterogeneous,500,5212500,7312010,45,True,relative_objective_stable_5,False,0.40808250252270994,0.2687005668239326,19587.960121090076,12897.627207548765,0.3415533252152135,2.5555807097181966e-14,0,0,0.0,0,0.12940900004468858,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,14f35ce06927678a59dd59d26a9724389a485cc3dffc963bcac4046bae766a34,6e3317d6c50aaaeaf548b3d27ce7d1e70d8625fa9f3fe955bd0b65fb782b4040,f6750e01509b5df26c0717ae78207133d07411d173b527fd851c1f57dac3af82
rotated_heterogeneous,500,5212500,7312011,42,True,relative_objective_stable_5,False,0.41167388509525454,0.26691735166202313,19760.34648457222,12812.03287977711,0.35162913819451325,2.6436248740032812e-14,0,0,0.0,0,0.12706739990971982,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,29cc27e854074dcb7cc1d9a2eac087eead0871b2c61077be3062d9ef3f931820,6a783056fc8339bdb26dd804ec051c61e860a6d6772ab3122bb4a87caceee8c6,27620165dd2d4496598e0761993153547c6fa0c08a3d509b8e2b261b3c80bd52
rotated_heterogeneous,500,5212500,7312012,66,True,relative_objective_stable_5,False,0.4075198401020533,0.26417064798476797,19560.952324898557,12680.191103268862,0.3517600323002361,2.6924049296225957e-14,0,0,0.0,0,0.20103260001633316,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,dc1a7babe16644337529c22e7a9294b5534ca55919e4c85756bf9c2be6d038b5,7fa475093bb259aabe0afa5fe4f7b4931ce1fa19bd72794178f737dcae7c4ad2,3b268a7816a3321369b59ba3faac38de1dd2515218e764f8c76ca8f61f7c7810
rotated_heterogeneous,500,5212500,7312013,81,True,relative_objective_stable_5,False,0.4078292304676795,0.26693555001860875,19575.803062448616,12812.90640089322,0.34547224652705855,2.711716314509707e-14,0,0,0.0,0,0.26897119998466223,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,2ae805ae258cddf4752bcf6cd2f3caefb21bd53199a2b18404e951f38b5c142e,88fcfa6083895a136469deaa23988ec6f82c7ca75f4cdf92edf358858e55ebb0,a23fdf02724d5edc79a3c21a3249e2be946830842843f19b888bddbf566052ef
rotated_heterogeneous,500,5212500,7312014,88,True,relative_objective_stable_5,False,0.406404402186058,0.2660145297425359,19507.411304930785,12768.697427641724,0.3454437788773004,2.606104697457656e-14,0,0,0.0,0,0.30162749998271465,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,94d8799a77edb0763fd9fc46fc42dd4ad6e8560b98adad5147efe8f07530255f,6ab00c5fc9d92fdd69ad5181dc486fe932aeebd9c78b5cf45beb7c54cbd429f0,2cc0e64403245a7de8591213c5c499e4be7208e0b14daa47048b5ea089411929
rotated_heterogeneous,500,5212500,7312015,34,True,relative_objective_stable_5,False,0.41188452694915617,0.2707708436833119,19770.457293559495,12997.00049679897,0.3426049633645588,2.5744650678739178e-14,0,0,0.0,0,0.11990539997350425,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,26478f94f92f579abb988a4aee1bd8066ba64eff5b4179b9aa12eb8b2d38d860,5d687a9a58603ea6afeeea75c94630f0c8a01e34d40581fd2893576975ffce44,da11305d5ee541497bb67fe8771f7ecda523d28c7b4bb85053d934f26947ea0e
rotated_heterogeneous,500,5212500,7312016,35,True,relative_objective_stable_5,False,0.4118265860805224,0.2709461618622573,19767.676131865075,13005.41576938835,0.34208676413795075,2.7562074757374643e-14,0,0,0.0,0,0.11003250000067055,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,3134165718aaeb6a31e150dedfddf9b597c56629b4d90c6bfa3a4716e07460b2,c3a29293a8915f8fba03c4d5228268633a7b818c69231b42c68ad0b83b66a5a7,29de03ced8a38a4f706f7d4af2a98ebd1a62e63348268c0d077ab80f52612978
rotated_heterogeneous,500,5212500,7312017,50,True,relative_objective_stable_5,False,0.40494217304852487,0.26861760215949476,19437.224306329193,12893.644903655748,0.33665194677733434,2.6216851112229695e-14,0,0,0.0,0,0.152418699930422,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,b34362e585f7f7ea99dbb512620be21c1a9b8c581738bcbaf20dea35487f5877,82622e41a4f934030a90aa0dcffa9ebaf791820f0ff50c6c853c10b727d09f0f,e52abbf71bd9f8185a138b8626dac89cce5ba86266789ce21bc8a1a13b323d29
rotated_heterogeneous,500,5212500,7312018,75,True,relative_objective_stable_5,False,0.40711153607272765,0.2662442280053066,19541.353731490926,12779.722944254718,0.34601649814771174,2.6047903171088512e-14,0,0,0.0,0,0.2160005000187084,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,bf9469e1ec5451c1579d8b06451f1b86556194bd114370b700fd5b48eeed3fc1,4c9f3338e6872d324a5b32c6b7cdbc7a6b9893111a6fdff73f230c2a18d40576,ee9791d8bbc84e8addff483a44d94e7e5b56dd2bb847fb560cabe586c284b2e1
rotated_heterogeneous,500,5212500,7312019,78,True,relative_objective_stable_5,False,0.4110614400798813,0.2671769551465795,19730.949123834303,12824.493847035817,0.3500315789905782,2.6457168765454926e-14,0,0,0.0,0,0.2204012000001967,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,7b59124bfd816b54117141b0ba0a99a2a443ba79bc8819a0f7de95c8edd8fefb,6cfa1a678f5fb9f045de39f1a9f2fa29027720df69a29a7cb1475c7052664110,f47a8089b47ac4592d514062ecbe9e6b90376928bb47d1f6c6a3b7d1b9e54b1b
rotated_heterogeneous,500,5212500,7312020,53,True,relative_objective_stable_5,False,0.41058711075475096,0.26597066997902824,19708.181316228045,12766.592158993355,0.3522186571075876,2.5572328494037656e-14,0,0,0.0,0,0.20503359998110682,792175ef9ae779e80dc60cd0f668fc1fdb9bb52f040a6c5732a3f3be9ca14d88,707fcf116933a0c17d6c504e7dd5036df80900c37f7bf3c512d613ccb59ddcaa,fba4806ac94222c716924e85319220d04b21892da796a687ecd5995dcf944126,8daea28fd41e9904631606bf41367edd70aa2cab1a215e903b2ee89fdf335ecf
gaussian,1000,5213000,7312001,141,True,relative_objective_stable_5,False,0.40058528756563433,0.286272895075736,38456.1876063009,27482.197927270656,0.28536343205357656,2.817241876694155e-14,0,0,0.0,0,0.675665199989453,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,29d7236dfa0c7782784c0713c0010d5960193f97d12cb4e6272a316c5a840880,ee9991b113746b2c41072a37fe14fe0092e243804a150357a9513cd14fc019cd,0eb70bfc9a33dce60e6aa04aed1586f1768f5f496bc244a36ae62d2569e62bc6
gaussian,1000,5213000,7312002,92,True,relative_objective_stable_5,False,0.4015788703028854,0.29032045698309594,38551.571549077,27870.76387037721,0.2770524585516024,2.7791667059446895e-14,0,0,0.0,0,0.35564259998500347,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,09c16380acd86ba0f5983001666952c1fe8cc07a623513c77b920059db08d699,c7269d466c9ea32f1bbc25c915807f76ba542ca84bdf617196d7ac178efd6931,82399a246f18de589ae78ea9ed6a0c7356bd95a48fcc5c578834352b343c7d81
gaussian,1000,5213000,7312003,131,True,relative_objective_stable_5,False,0.4018163057450118,0.2899009747451961,38574.36535152113,27830.493575538825,0.278523617383601,2.942782856483135e-14,0,0,0.0,0,0.5204393999883905,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,87a5f1d6c00a09a058c0d77476edcc7307fa38209378932833f628623c5e6694,8ca6ddc44489ec42a059daff0ddaae95a634d2db9cec54617bc10ea7ab8e9de4,2148be9116d0939ad28848fb246c128a4c63f85610c182b3219a5b8af141b03f
gaussian,1000,5213000,7312004,106,True,relative_objective_stable_5,False,0.4029895739412641,0.29255759278396665,38686.99909836135,28085.5289072608,0.2740318566489588,2.9282272943678433e-14,0,0,0.0,0,0.48096169997006655,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,c02b50b360df6e448a4d0cfaa3a8025c5530cf04f1299e5c0f6d42ecc7845d09,e2a5daec64d9937b455c615fa1ef94eba455addecbc0b60c089c5dd179856f32,701879a4c8b485e9c17ee121575c9824fd5a65adf9312000a0f272ded0e8cb6f
gaussian,1000,5213000,7312005,88,True,relative_objective_stable_5,False,0.40378544055265153,0.2888906408672129,38763.40229305455,27733.50152325244,0.28454418645750296,2.9645276519418045e-14,0,0,0.0,0,0.45768620003946126,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,6f239c7798ac2175ffea3d35a05164a1e8a997b58af62e007ee07e5ef9483fe5,78f5d4d2efe956168a625e1ddc8d93c7210fdf7455615dc6728eb2f4483229cd,4e80cd7768131349b05b23949423523b11c4a2b23536d08205bb5e1b9cddc8d6
gaussian,1000,5213000,7312006,82,True,relative_objective_stable_5,False,0.40454872856791085,0.28904965000508326,38836.67794251944,27748.76640048799,0.2855010296823587,2.9995962039650036e-14,0,0,0.0,0,0.5048480000114068,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,dd16d4749df3a595fab6783363274f825c98a4a46db8d30cfb8d51e20f32fc61,edf4c93b93920c0e0627c3585b1202d2e2e86e01091ba0f292013989b5d51a66,4a298bed3430d81d8c8a7f8cd5fceff43aefdfa9d28ca0e09b5cdf7359f90287
gaussian,1000,5213000,7312007,135,True,relative_objective_stable_5,False,0.40290197786701604,0.2903190575218038,38678.58987523354,27870.629522093168,0.27943005130238385,2.903196494856549e-14,0,0,0.0,0,0.8084079999243841,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,fb6648a9b1aff69dc7787f7620959882aa42044aab171e5a030cf863501c7fac,b3bbf1069ff436923f0bf1f5e68c9a048e53477ee198a6f27e1b30face711f3b,c2d2b28796101f9c430e6817695c45e26f0093c7565c77dea6240a17f12fdfe6
gaussian,1000,5213000,7312008,102,True,relative_objective_stable_5,False,0.4045785461392057,0.2917250063170125,38839.54042936375,28005.6006064332,0.2789409890838923,2.9710941018831455e-14,0,0,0.0,0,0.5486178999999538,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,ab9752160b0ea100d782e061c518e1853cea6bf2019ba0c47704cba1002f6ddf,8a59137dfa9cb7578df0bc54c037969e33aeb32883fa9304687269e570194dfd,e7565b03c44a4ccc19dbe67da13af3a19e8da69738cd1d84e034547cbd9fb2f6
gaussian,1000,5213000,7312009,114,True,relative_objective_stable_5,False,0.4044581393395632,0.2874376071047682,38827.981376598065,27594.010282057745,0.2893266839081963,2.913766760723655e-14,0,0,0.0,0,1.1278468000236899,7d99a2b1c08d801499f4873243b7afa84c9891608bffe9aa1f3535acd5a22422,03147f63aa4bf97b1f8b3ce584aa208fa04a24579e8d8e1a1de39df57b410e6d,975e4af5be0b000fcde771999718552df957e1437aa5406e95e2b69fabcf58c2,0db7b00e9e3baae16c2179acfaf11c2ab3f9a3a10250be4cab8ec4d8f31417d1
